"","Row.names","baseMean","log2FoldChange","lfcSE","pvalue","padj","D00_1","D00_2","D00_3","D00_4","D00_5","D00_6","D00_7","D00_8","D00_9","D05_1","D05_2","D05_3","D05_4","D05_5","D05_6","D05_7","D05_8","D05_9","D09_1","D09_2","D09_3","D09_4","D09_5","D09_6","D09_7","D09_8","D09_9","D16_1","D16_2","D16_3","D16_4","D16_5","D16_6","D16_7","D16_8","D16_9","D26_1","D26_2","D26_3","D26_4","D26_5","D26_6","D26_7","D26_8","D26_9","D36_1","D36_2","D36_3","D36_4","D36_5","D36_6","D36_7","D36_8","D36_9"
"197","SNORD109A:snoRNA",472.205596492805,1.02944623126024,0.391533128821789,4.13349518736531e-26,1.57557744198414e-25,781.540483876712,729.214649618371,758.182964757225,415.957692247326,521.87855912686,413.019598141197,356.758382673322,242.693047157027,332.14247703121,493.602500135718,454.726979353373,407.977386255083,472.870167560675,516.640534788862,523.738325423025,351.204887598306,480.968567885696,391.548564120789,135.213150291774,146.986299481324,162.276723747387,363.076740524668,350.062507345256,413.789377481661,336.366139611269,261.683330806488,232.691251525189,381.2478274232,261.783283980004,235.894775435623,623.329807346835,359.938238085121,538.126423626766,232.875481255454,255.599739687308,389.235379858547,240.902894161037,242.86450779902,544.271542614175,1223.77626523147,1168.05132748778,497.692109717469,519.668902844889,376.721722683462,550.416137785732,545.553075369598,789.506130495705,605.504122957728,482.52241526427,670.361971715781,452.492718748818,722.980837436021,643.920041700866,897.053241333003
"198","SNORD109B:snoRNA",472.205596492805,1.02944623126024,0.391533128821789,4.13349518736531e-26,1.57557744198414e-25,781.540483876712,729.214649618371,758.182964757225,415.957692247326,521.87855912686,413.019598141197,356.758382673322,242.693047157027,332.14247703121,493.602500135718,454.726979353373,407.977386255083,472.870167560675,516.640534788862,523.738325423025,351.204887598306,480.968567885696,391.548564120789,135.213150291774,146.986299481324,162.276723747387,363.076740524668,350.062507345256,413.789377481661,336.366139611269,261.683330806488,232.691251525189,381.2478274232,261.783283980004,235.894775435623,623.329807346835,359.938238085121,538.126423626766,232.875481255454,255.599739687308,389.235379858547,240.902894161037,242.86450779902,544.271542614175,1223.77626523147,1168.05132748778,497.692109717469,519.668902844889,376.721722683462,550.416137785732,545.553075369598,789.506130495705,605.504122957728,482.52241526427,670.361971715781,452.492718748818,722.980837436021,643.920041700866,897.053241333003
"202","SNORD19B:snoRNA",751.196864322647,1.1763408855219,0.375046081059596,7.32533557309951e-15,1.9628281886241e-14,755.612600525352,899.174834880986,919.880753449524,645.91804243284,486.684436642389,649.6308255509,471.480686121214,473.511205156523,503.057460003521,655.488229556486,705.435827345076,1110.8199450405,962.235806082768,764.586494255805,691.992425136219,572.830363741766,578.645989127264,596.618603458872,416.314173266779,378.265817303192,306.664674798211,482.814814527484,582.264773524018,636.722414186897,424.88354477213,540.281553718337,561.27950367894,734.667346275364,592.211962425876,534.051740670239,890.220316408015,620.005344932472,751.7942683021,627.538138962066,570.235639722342,859.400888202534,560.983662626751,613.382656319726,1283.25431314948,1242.05977517019,1231.74453971666,783.404246777497,1078.25021145836,672.248272173659,1164.53784707444,869.375514843365,731.947967883624,663.806724124191,716.890445535487,1091.38199053728,554.325718075852,1126.5050257724,1430.34697787651,1796.96334012248
"205","SNORD116-18:snoRNA",304.813125235298,2.22098945678681,0.421831950115318,4.73961695112835e-29,1.95940278680552e-28,738.327344957778,895.376841914223,975.576658443538,113.8529184742,119.660016447199,154.007307781463,49.6663630780507,46.7573760577758,51.2052985423116,576.035110822367,641.489845873508,688.340992923269,145.709993492533,136.940864642831,141.687662916374,48.2571601280115,29.0559417617323,33.8027537370466,227.134370884866,254.460152865518,260.664973578479,107.184888825101,130.173997706276,133.118288104565,29.0842902671398,25.8698349846718,29.6152501941149,893.288705130272,625.952919027743,532.297876168859,61.4550514285612,42.8976671088413,45.5033372919692,37.5869197815821,33.5432729248436,53.9534189902936,519.429317246991,520.753119189549,1274.05535749966,107.263258307141,95.5398183433273,55.299123301941,70.2933781625937,51.9410299103981,94.2842458244077,1054.41690882837,1841.86120358658,1095.80792553835,62.9002434183781,82.1230575106362,57.5577822283233,105.466549224282,121.394761959999,139.986015367252
"207","SNORD116-14:snoRNA",418.861000592776,1.30888105219639,0.431769886530643,3.44007316622155e-23,1.20347111540414e-22,733.3887005099,810.871498403761,874.964701034997,433.993798144229,520.87301277016,522.224780022598,513.452260553369,498.745344616275,505.825313978781,338.668918604184,441.531776827494,453.415625956479,582.839973970134,441.945517710954,478.195862342762,409.292209974616,406.783184664252,388.168288747085,134.027070026057,132.234986271729,119.47144622347,261.685629473896,277.93907618367,264.63274141269,213.706306745506,251.733394273921,212.947751395779,303.328563424298,225.71536485387,188.54043389836,319.566267428518,211.807231349904,374.907931166442,227.15573259304,257.612336062799,610.829779282967,177.448285675729,217.057273573697,429.284596991462,420.520728590496,650.287150659421,257.294532029864,495.819363825437,348.064602732898,639.603937889901,393.212962218146,581.337442382013,348.410725042962,317.086158602235,463.382138985354,264.765798250287,729.094840289602,794.343985868692,1148.45669750276
"208","SNORD116-22:snoRNA",679.541477243733,1.27653559109464,0.459470393502586,8.48344054106847e-42,4.90998916008933e-41,730.919378285961,905.82132257282,1007.916216182,494.865655546277,522.884105483559,539.025577235122,573.611517239459,408.941495362452,500.981569522076,420.108365306657,395.856075776373,461.149794416291,508.610354643749,506.266226861374,444.039015032565,406.611256634171,448.203356962891,455.210416992227,131.061869361764,148.566797325209,146.304605268313,284.860740571215,263.866211566776,376.901177163528,266.184482662302,246.758426007638,221.40925145124,479.574517707529,397.910591649606,351.649832526709,679.517282938662,538.231667006243,735.967020548372,387.30869514065,423.986969770023,998.138251320432,331.311672622405,327.659705967938,850.903397608077,1701.58532496328,1753.61795604365,589.08927184151,1049.37971685586,836.429688557101,1207.85763569647,779.247594497218,1331.51216175946,785.329013302482,748.771390829734,1195.42930322044,573.806813599284,1586.58374050442,1686.33158461825,2551.17370863176
"209","SNORD19.2:snoRNA",288.751149668553,1.57676543526081,0.456368092565615,3.23113531633325e-28,1.30641879481552e-27,725.980733838083,1140.34738827039,880.35462732474,687.626537319428,333.841390424118,523.624846456975,272.815233809011,279.802075774309,239.419368859997,353.566378366832,305.519689253047,390.575507220506,413.76139661559,327.828130508595,302.351352116191,184.092129377229,212.046553707961,305.914921320271,124.538427900318,119.591003520647,120.749215701796,161.260148052179,219.88850963898,179.629497201341,197.899627252495,259.693343499974,221.40925145124,293.124850281584,217.570996018937,208.709875664231,428.429501387684,351.894925502214,350.177856551241,214.082021364663,104.655011525512,134.883547475734,135.332395088135,119.819301760427,251.438121094999,394.923814676292,324.629920392381,175.88193383534,128.034367367581,146.867739746643,252.274063151794,113.258094594273,245.581493811544,144.000400471385,169.744492512609,243.76798971483,124.856112218363,158.964074193121,295.569855206955,379.962041711113
"210","SNORD19B.1:snoRNA",288.728120602114,1.57624294622826,0.456319574952342,3.31050194303901e-28,1.33800994733182e-27,725.980733838083,1141.29688651209,882.151269421321,685.372024082315,332.835844067419,523.624846456975,272.115707568475,279.802075774309,238.727405366182,353.566378366832,305.519689253047,390.575507220506,413.76139661559,327.828130508595,301.086283697295,184.092129377229,212.046553707961,305.914921320271,124.538427900318,119.591003520647,120.749215701796,161.260148052179,219.88850963898,179.629497201341,197.899627252495,259.693343499974,221.40925145124,293.124850281584,217.570996018937,208.709875664231,428.429501387684,351.894925502214,350.177856551241,214.082021364663,104.655011525512,136.810455296816,135.332395088135,119.819301760427,251.438121094999,394.923814676292,324.629920392381,175.88193383534,128.034367367581,146.867739746643,252.274063151794,113.258094594273,245.581493811544,144.000400471385,169.744492512609,243.76798971483,124.856112218363,158.964074193121,295.569855206955,379.962041711113
"211","SNORD116-25:snoRNA",361.629268540829,1.35789984789437,0.415063055587607,4.07830843674721e-37,2.1226764103396e-36,713.634122718388,834.608954446026,997.136363602512,352.831321608166,470.595694935203,550.226108710137,372.847486205648,345.113966140726,314.843389685835,181.749009104298,228.3785052556,252.327246001367,335.407909548851,272.844298492913,337.773267845284,178.730222696339,249.757456845528,247.886860738341,96.0725015231027,102.20552723791,115.638137788492,202.782222101543,211.092969253421,279.067254580655,182.725214939205,137.309124149412,114.230250748729,307.966614852804,222.22492106747,183.27884039422,461.790815020331,264.088763138804,417.443659504587,163.421390354705,191.196655671609,337.208868689335,192.048461079428,211.066308485676,484.478330890365,415.645125940172,675.969897525907,352.531911049874,513.392708366086,309.855109465479,573.350143526804,438.675718498946,510.349041827114,396.879152518696,330.872513324071,452.977407717038,316.125050084791,640.44179891267,606.973809799997,879.912096594156
"212","SNORD49B:snoRNA",488.835057538901,1.83092592320095,0.39080335445661,7.85231140614355e-29,3.22777588558598e-28,709.930139382479,1098.56946563601,1378.02448807771,728.20777558746,955.269038864194,781.237070382332,308.491072076343,263.474103182705,272.633616563118,663.433541429898,992.685236177675,1088.58421071854,1322.38692207375,1130.7995640961,1096.814319183,277.031845179325,307.251128842147,285.069889849093,395.557768616725,372.470658542279,338.608911756358,523.371258947792,705.402338921847,595.022709479443,255.435940607054,272.62826099231,301.793501978124,413.714187422743,417.689773105873,334.111187512908,359.951015510144,273.472627818863,426.346486366059,191.203026715005,179.791942877162,308.305251373106,189.80228024809,228.57836028143,538.138905514297,352.262291485952,520.846106452333,335.634956707614,259.834451422444,165.375463048049,318.527857514891,395.605738864504,339.593159411275,337.171669396415,271.418858586152,404.298129283132,264.765798250287,376.011175495267,343.072153365216,431.385475927654
"215","SNORD116-8:snoRNA",738.693573988303,0.628172482462799,0.420017481569354,1.22616106918303e-42,7.22775661204464e-42,703.756833822632,827.962466754192,808.488943461496,470.066009938035,528.917383623754,463.421989778767,664.549928509129,368.121563883441,517.588693373636,478.70504037307,460.817072826855,447.61499961162,560.846012688242,517.67796558161,566.750651665496,472.741439031816,616.975103791676,517.182132176812,174.946839193304,168.05960406646,171.221110095668,347.626666459788,390.521993118828,285.482593766417,462.187308375635,297.503102323725,274.998751802496,520.389370278383,436.305473300007,331.480390760838,1165.89011853042,660.892183895586,1101.97212485334,456.7627860414,436.062548022967,965.380818362039,373.427563209999,412.454904136855,801.842300809053,2059.94211976214,2519.99112253959,926.260315307512,1255.2388957606,900.311185113568,1118.6698355923,756.915012464544,1188.57605793946,745.289877561658,882.326702197523,1293.90265272414,927.123046046992,1727.20580613679,1517.43452449999,1842.67305942607
"218","SNORD88A:snoRNA",618.281456146046,1.73212226859423,0.377661552331625,1.95852822091487e-15,5.34690522097314e-15,682.76759491915,1121.35742343658,1018.69606876148,580.537158556566,440.429304234228,534.825377931991,329.476859292421,310.973659812826,337.67818498173,756.790955942488,818.102556604505,772.450074923724,849.516754513072,753.174755535569,741.33009347317,423.590627790323,484.059625519922,564.505987408677,399.116009413877,390.909800054273,432.52496841331,676.906369967532,758.175581235202,606.249553054527,480.523056587528,624.856014245149,640.25350419658,796.817235417345,617.80855019281,588.421540213022,937.628498938619,717.19537197594,957.54848910057,608.744679071275,463.568031821339,558.803268113755,250.449162694225,267.289211619415,581.067365213444,905.643192297793,942.0431550627,554.527319777797,514.647947261846,351.049719394415,817.97953809824,303.882634087451,416.337376227383,420.0597047897,375.678166170039,585.637731388066,421.500066779721,651.141303906437,1029.21646009565,1222.7349913711
"219","SNORD3D:snoRNA",981.158068693378,0.908451096946159,0.28017719382236,8.08360826319677e-16,2.24127023178874e-15,666.717000463546,694.083214675819,993.543079409349,749.625651340032,758.18195295116,798.037867594856,657.55466610377,765.930350660709,817.20888619554,1008.06144393914,971.369909020486,1012.2092971779,1120.31740279637,1116.27553299762,1146.15198751995,865.947928963762,882.187848808339,773.519681349415,652.937186277383,704.375205758172,727.689717906588,1026.46429568543,1069.537710884,835.597928945525,869.367372115593,1115.38788530066,1084.4822571083,1021.29892455704,1020.37306689095,943.579101742492,879.685164734547,894.818524848486,992.170593561851,1049.98243302898,993.551744033868,1082.92219544804,425.089722330781,440.566355703725,869.301308907711,1309.09931161215,1134.15010162401,1041.46682218656,1531.39145282793,1139.71754136724,2071.70518527685,635.680995715745,659.040961908322,575.299160907632,788.407160655013,1195.05770567514,984.680828275315,1847.95736249503,1744.3899490339,1828.3887721437
"221","SNORD70.1:snoRNA",1114.19529669366,0.821658422628876,0.419574650283186,8.69000217432454e-27,3.38006822923906e-26,651.901067119911,890.62935070577,905.507616676875,693.26282041221,770.24850923155,572.627171660168,652.657982420018,511.362414346151,631.762669853115,542.267535360366,853.628101866487,912.631878257817,855.015244833545,1001.12071500251,843.800635403762,562.106550379986,709.088621291636,592.674948856216,386.069126490987,509.973970960292,396.747423020186,1206.07140668965,877.794930478807,971.923886642971,970.530120870862,639.780919043998,645.189379228933,1206.82098169728,871.44746533788,724.34603906998,1550.42315461199,1106.62575619839,1480.83686795822,809.752989207562,796.988164694284,998.138251320432,620.507454657217,685.735080844291,1839.79112996341,1145.76662282628,2844.62104293197,1788.77303014195,2093.73847812868,1551.66364065661,2099.73563673816,1652.61107041785,1833.22747919477,1508.14077957105,1258.00486836756,1974.29775816294,1144.95711417265,2563.29569636407,1691.60961774695,2568.3148533706
"222","SNORD56:snoRNA",394.172137708153,1.13523329217363,0.502880298922918,3.67319571140095e-16,1.03161283281892e-15,645.727761560064,727.315653134989,544.382555264074,377.630967216407,438.41821152083,291.213818350403,317.58491320331,188.513865375795,267.789872106413,430.040005148422,330.895078725892,484.352299795727,391.767435333698,440.908086918205,375.72532041217,183.198478263747,335.688859077034,243.943206135686,176.132919459022,231.279517821868,237.026238229451,932.798221667098,1015.00536049353,808.332737406036,744.810737710668,222.87857832948,221.40925145124,291.269629710182,214.080552232537,148.201550366618,825.253547754964,701.7790228587,689.474480271795,183.849064149043,174.425019209187,235.082754171994,125.786126554947,121.662675633665,279.034988044451,1409.04916594381,932.797366190765,329.490609674065,261.089690318205,237.615286256764,226.791834550602,243.265625713052,261.889639884966,218.45914412976,175.776022703413,243.76798971483,200.12398128617,363.783169788104,263.901656434781,322.824892581622
"238","SNORD4B:snoRNA",423.207676262668,1.49984534529278,0.401427802609946,4.49761859973933e-18,1.3471751875344e-17,623.503861544612,805.174508953618,821.065438137564,541.083176907091,598.300082235995,427.020262484967,382.640853573151,233.044699716533,339.754075463176,455.862268737011,526.793085456251,569.428152853659,578.716106229779,535.314289058339,559.160241152118,276.138194065844,309.723974949529,292.393819825453,255.600297262082,268.157800845856,260.026088839317,803.403851373733,877.794930478807,1202.87609733041,526.678560707119,313.423000775831,308.844752024342,330.229261709633,302.505128154671,218.356130421822,704.099303510086,410.87921777687,545.050844519023,227.972839544813,197.23444479808,398.869918963956,175.202104844391,168.668709401217,387.889296567286,460.744450455674,587.621248305196,313.361698710999,338.914501855362,223.286726281482,387.329874738107,264.00302331482,322.325710627651,219.864026085579,201.625437806856,308.425962596507,214.292050757757,432.565701890896,380.018385266085,439.956048297078
"239","SNORD66:snoRNA",4178.43827313041,1.4574237386893,0.412432342377343,4.71351915815225e-126,1.07460314924933e-124,622.269200432643,1006.46813619202,1370.83791969138,742.862111628694,594.277896809199,749.035542391663,552.625730023381,602.650624744666,641.450158766525,1328.85341082815,1450.45726226779,1534.26566821521,1605.5591735781,1666.11385315444,1470.00950275738,1529.03705516718,1279.69786056991,1326.19470495013,2197.21369224133,2199.52616607357,2066.15324645295,1033.22370308881,1171.56597935648,1105.04217474754,1451.68544463811,2618.82329537139,2773.9617681821,5468.26263420867,5577.72917066729,4732.80335697419,3571.41641730553,2514.20545820724,3470.12407000496,4325.76420268903,4428.38289153786,7437.86418937619,3529.8731764482,3784.44656175626,8492.16922405611,4785.40400129359,4198.6154577331,4099.81555813557,8983.74477695862,5586.94434369547,15307.1747207356,5611.06123570924,6274.79902742698,4712.6765207928,5718.75226805172,9278.0475109754,6406.62391418337,12309.0162449731,18399.223486633,19940.8650461922
"242","SNORD36B:snoRNA",958.260600105198,1.23920458264021,0.370217267882969,3.20074329020168e-23,1.12082820862435e-22,600.045300417191,729.214649618371,869.574774745253,649.299812288509,610.366638516385,602.028566782084,542.832362655878,443.823982262697,485.06640916433,695.214788923546,685.1355157668,681.573595520933,904.501657717802,916.051389997118,946.271177334354,572.830363741766,512.497355754809,495.210342247732,666.577109333133,719.653351582395,651.023549207036,846.857184681206,863.722065861912,829.182589759763,801.082516705787,782.065011459693,772.817005065476,910.913300558595,880.755315434947,801.516077130704,1048.24759151003,699.768194712973,1111.86415469942,721.505438416021,648.726898366476,1213.95192728161,551.437394093563,628.590490773934,1623.61567219271,1498.02891431223,1527.60978361858,1137.47224458576,1566.53814190923,868.668948501486,1755.72555062208,1233.87515730522,1189.53536064966,1011.51500818924,966.76812486877,1240.39260620137,1368.10420835015,2800.21330694036,1823.56044596434,2042.65308137929
"243","snoU2_19.3:snoRNA",569.611194499088,1.22431966320261,0.396288624083093,1.24904270781262e-12,3.04666474829907e-12,583.994705961587,823.214975545739,1045.6457002102,567.010079133889,473.6123340053,602.028566782084,375.645591167792,472.769024584178,438.012891584909,719.050724543782,940.919441653072,810.154146165308,828.897415811299,848.618388468451,766.631461851094,580.873223763101,575.554931493037,697.46348544106,440.628818713984,348.763190884001,405.052924629304,370.801777557107,374.690020424821,331.993802863193,608.241026891055,849.724579881142,763.650380005392,547.290068563718,601.519812522943,605.083252976133,774.333647999871,501.366484334582,799.276011563286,803.216133593374,443.442068066433,591.560701072148,227.987354380842,246.090412077185,516.674675664724,611.888132615737,614.331305046341,305.681264919063,389.124057685786,313.437249459299,749.177520875024,271.181353253894,386.598992211141,280.976391163679,355.860281257399,510.575027238073,379.881362706934,635.856296772483,810.178085254779,842.772949659987
"244","snoU2_19.4:snoRNA",570.463915925907,1.22012539639671,0.39722637348138,1.61649586966251e-12,3.92004763744749e-12,583.994705961587,823.214975545739,1047.44234230678,567.010079133889,473.6123340053,603.428633216461,374.24653868672,474.995566301215,435.245037609648,718.057560559605,940.919441653072,811.120917222784,830.272038391417,849.6558192612,770.426667107783,579.97957264962,575.554931493037,698.026864670011,440.035778581125,349.29002349863,404.414039890141,372.733036815217,376.449128501933,331.993802863193,608.873294070775,849.724579881142,763.650380005392,548.217678849419,602.683293785076,605.083252976133,777.84536522436,505.388140626036,804.222026486326,803.216133593374,444.11293352493,593.48760889323,229.110444796511,246.090412077185,522.807312764602,619.201536591224,619.467854419638,307.21735167745,389.124057685786,313.437249459299,746.629298014905,271.181353253894,386.598992211141,280.27395018577,356.721928427514,513.176210055152,380.766867048908,637.384797485879,810.178085254779,837.059234747038
"245","SNORD116-23:snoRNA",363.193482282271,1.57226802458149,0.375864998331053,2.96587559707891e-27,1.16741682914401e-26,581.525383737648,966.589210041017,970.186732153795,418.212205484439,567.128145178321,383.618203019281,314.087282000631,227.849435710114,321.763024623985,418.122037338304,310.594767147616,322.901533197151,320.28706116755,406.672870757497,452.894493964838,391.419187704982,561.336066375593,486.75965381347,274.577581513559,238.655174426665,292.609210536626,291.6201479746,233.961374255874,282.274924173536,313.604521141334,273.623254645567,219.293876437375,205.92948342567,225.71536485387,171.878721135249,340.636570775453,193.039501989786,292.804083443976,156.067427788743,150.944728161796,210.032952497929,165.094291103368,155.304248820246,282.10130659439,422.958529915659,561.93850143871,275.727573130511,366.529757562096,257.317056222777,433.197886220252,372.475564616377,481.569960521074,342.791197219688,257.632503864316,341.498144127939,343.575684685991,736.737343856579,401.130517780868,625.651782967922
"247","SNORD14C:snoRNA",581.763208009395,0.735715472230236,0.333589013320092,1.48592416541531e-14,3.93298757148461e-14,569.178772617953,621.921348307334,644.994512672616,543.337690144204,531.934022693851,592.228101741445,508.555576869618,574.447762995532,570.177918903578,447.916956863599,424.276511985959,664.171716486356,558.096767528005,420.159471063231,464.280109734904,378.014421002757,231.829322567013,218.02776160395,481.548587881231,489.427498989784,396.108538281023,684.631406999972,737.06628430986,559.738343957751,465.348644274238,359.192708825635,408.972502680635,884.940212558961,887.736203007747,711.192055309629,1000.83940897942,703.789851004427,1001.07342042332,644.69738494931,662.144207536413,772.690036253848,409.928001719247,386.186826443223,801.842300809053,816.66344392937,888.62304158041,589.857315220704,723.017603958106,518.216252439374,863.847549580384,505.673464596966,506.511830986309,449.562225861886,323.117688793038,471.557284981888,389.62191046865,742.851346710161,527.803312869563,685.645789553887
"250","SNORD18B:snoRNA",363.127669720728,0.376941906570353,0.518708925769349,2.76266193058512e-16,7.78307561544905e-16,554.362839274319,394.991268543284,204.817199010246,448.648134185463,361.996688411695,673.431954935308,444.199162740313,610.814611040468,346.673710401326,155.92674551571,201.988100203842,362.539146553688,1374.62258011824,661.880845773682,499.702025463997,864.160626736799,215.755822869033,302.534645946567,284.066223639298,308.723912172243,199.970923358,327.348444249634,406.353965812835,320.766959288109,661.983737167292,565.156395049753,756.599129959175,208.712314282774,182.666558154936,270.095133212535,547.827887020317,376.695139299513,602.424617626288,474.739138980417,333.420132872946,479.800047449397,204.402455651789,211.987995422294,275.968669494512,398.580516664036,298.947173525895,311.057568573418,148.118189699751,157.614159728105,163.086263047624,127.614754472421,144.854709240403,99.0441778851968,174.052728363183,172.049663472509,137.253173006002,139.093564918981,187.370176068695,271.40145836508
"261","SNORD45C:snoRNA",644.122040949992,1.17944483449282,0.424277303192232,2.14391484866947e-12,5.16787293153291e-12,512.384361467355,691.234719950747,546.179197360655,418.212205484439,357.974502984898,369.617538675512,305.692967114199,249.372672308138,264.330054637338,663.433541429898,618.144487558491,715.410582532611,756.042419065032,688.854046385149,598.3773621379,421.80332556336,397.510011761571,385.351392602331,664.204948801698,669.604253192697,508.5522523737,1025.49866605637,1115.27452088891,1122.68435750838,813.727860300195,591.026230034424,557.04875365121,810.731389702863,686.453944658677,629.637355995455,1176.42527020389,908.224045819999,1110.87495171481,699.443550718136,645.372571073991,1146.51015354374,404.312549640901,419.367556161495,1024.15039567963,1396.860159318,1025.25525491011,410.135164489396,552.305114134664,449.55856922448,680.375503651807,429.902204128967,609.157220977852,399.688916430333,346.382162386137,540.67442840713,308.155511007023,512.047738987457,601.695776671301,831.345519834088
"262","SNORD33:snoRNA",1361.72708241374,1.40553797784629,0.378476554156632,1.84169891064525e-62,1.63820627691166e-61,511.149700355385,677.941744567079,799.50573297859,583.918928412236,687.79370798222,532.025245063237,455.391582588888,354.020133008874,545.959196620052,790.558531404489,872.913397865849,689.307763980745,735.423080363258,842.393803711959,855.186251173828,504.912879117157,570.609239278274,541.970818250646,1061.541837817,937.762054038553,1093.13178870779,661.456295902652,765.212013543649,538.888491604024,665.777340245614,801.964884524825,765.060630014636,2850.54640795984,3008.76254387685,2512.41089822699,2091.22760718332,1539.62408357826,2129.75402586108,1496.12282869732,1708.02345733304,2720.79384336766,1290.43088760388,1191.74120904794,3179.77233628676,2170.86208005703,2178.92424415266,1553.7517561087,2740.18650944539,2068.68584643137,3256.62881523225,1595.98202312071,2762.79180537987,1689.37055187162,848.722462563047,1150.4660002395,997.077889062954,2515.91217424882,1760.22404841999,1682.6890418635
"264","SNORD92:snoRNA",976.406737464196,0.516568964292149,0.387277880221011,1.52815319083223e-18,4.65306353168107e-18,497.56842812372,490.890590954033,619.84152332048,685.372024082315,484.673343928991,618.829363994607,691.131925649494,883.194881091321,793.68212740583,533.329059502777,539.98828798213,771.483303866248,1072.20561249223,734.501001266092,867.83693536279,952.632086971486,445.73051085551,465.351243113341,708.089918633239,708.063034060571,570.524072072505,856.513480971756,891.867795095702,782.671380662987,547.543377637894,639.780919043998,643.074004215067,1595.48969140609,1398.50447708429,1225.95128646469,1452.09507232629,1152.20452750153,1572.83274552676,1324.53036882488,1053.25876984009,1273.68606973515,759.770666200194,710.159784664686,1473.3660632457,1192.08484800436,1757.72719554229,1126.71963727705,1371.97611306634,986.879568297565,2023.28895093459,690.714858581976,1118.54696009477,978.500282227511,862.508817284883,1201.74646149049,693.349899765802,1432.20516845148,1673.13650179651,2128.35880507353
"265","snoU18.1:snoRNA",325.704152822802,0.249520460938246,0.55787233877538,2.16346665470169e-16,6.12361505916087e-16,496.333767011751,334.223381075087,159.901146595718,417.084948865883,322.780380500428,642.630493379015,420.415270562091,595.22881902121,323.146951611615,122.159170053709,167.477570520773,311.300280507433,1330.63465755446,623.49590644198,466.810246572696,847.181255580646,187.318092634146,276.619201414831,266.868059786396,272.899294377512,177.609957487297,237.544888747522,292.011940800565,259.821237023369,577.259935084754,543.266534678107,734.740254815899,182.73922628314,162.887376698669,254.310352700114,431.941218612173,282.856492498922,519.331566919214,450.225930427212,313.294169118039,456.677153596414,193.171551495097,201.38859565118,257.570758194877,321.789774921423,236.28127117167,288.016267197609,117.992456201497,135.524296432878,142.700480166671,107.674949086105,127.587260456779,81.4831534374668,156.819784960888,149.753810754689,116.886573140595,105.466549224282,158.340993860869,228.548596517962
"267","SNORD36A:snoRNA",650.509091601059,0.521820073342189,0.390064242604627,7.28203796173104e-26,2.7592414790749e-25,492.629783675842,385.496286126378,314.412366901693,563.62830927822,410.262913533254,599.22843391333,743.596393689689,616.009875046888,534.887780719012,339.662082588361,315.669845042185,492.086468255539,522.356580444931,439.870656125456,426.328057168018,373.546165435348,275.104129446188,299.154370572862,289.403584835026,294.499431577276,243.41508562108,573.58399965865,481.995613128644,694.460466858757,388.844315528065,387.05253111682,445.639002920968,910.913300558595,620.135512717076,563.867437193701,939.384357550863,749.368622307571,781.470357840341,627.538138962066,561.514388761882,599.268332356476,445.305349812826,436.87960795725,1033.34935132945,1833.22659652205,1858.40356325891,907.059230827671,1034.31685010674,701.502415456526,1042.22314978872,524.018085552377,665.756080879732,641.328612831097,629.002434183781,934.196228876649,523.333066106755,961.426948725702,1105.74794046173,1554.13045632214
"268","SNORD53_SNORD92.1:snoRNA",1115.34787314453,0.854462268750803,0.430005722505497,1.33138690179142e-38,7.16321797632149e-38,491.395122563873,522.224032929823,607.265028644412,457.666187133914,427.357201597139,519.424647153845,614.184039190543,675.38432083454,745.936646332593,584.973586679955,616.114456400663,673.839427061121,894.879299656974,597.560136623262,650.245167312644,872.203486758134,667.050237466151,717.745137683288,378.952644896683,398.812289273699,334.136718582218,575.51525891676,599.855854295137,654.364596947743,676.525882300862,813.904808363904,866.598630680173,833.921646845394,769.061114270145,826.947112400715,1439.80406204058,819.077331359438,1214.74126509866,1089.20356671411,898.288848927312,1456.74231273793,872.079707767111,697.256167552025,2138.75718858246,1816.16198724591,1960.1072408502,1412.43177433708,1921.77074940948,970.759938325372,3442.64908402094,1016.13248248665,988.081791507383,1156.21784963854,1401.89994577673,1775.49307142905,1197.20187034912,2548.01068923012,3652.39892505737,5279.47257956493
"273","SNORD107:snoRNA",236.130401911571,1.19788998027493,0.417841621542792,3.39309225747458e-28,1.37036982426923e-27,479.048511444177,635.214323691003,522.822850105101,356.213091463835,301.663907009745,275.813087572257,208.458819679706,164.764087060734,172.29890995994,372.436494066185,358.300499356564,296.798714645286,368.398851471688,422.234332648728,331.447925750803,210.008011668198,352.380570301859,308.731817465025,84.8047389987882,83.7663857259157,84.971670308671,192.160296181938,184.706348096743,221.329201908795,151.111855953183,147.259060681978,110.70462572562,182.73922628314,116.348126213335,110.493463586946,226.505760979554,161.53652770673,184.980958121701,107.041010682332,96.6046260235496,131.02973183357,101.078137410225,95.8554414083418,251.438121094999,502.187072983433,349.285357384207,170.505630180985,249.79254025636,179.106999691028,239.532948851198,195.410092785894,263.808245305369,193.873709902938,160.266373641347,246.369172531909,122.19959919244,213.990099875355,226.955424533912,274.258315821555
