"","Row.names","baseMean","log2FoldChange","lfcSE","pvalue","padj","D00_1","D00_2","D00_3","D00_4","D00_5","D00_6","D00_7","D00_8","D00_9","D05_1","D05_2","D05_3","D05_4","D05_5","D05_6","D05_7","D05_8","D05_9","D09_1","D09_2","D09_3","D09_4","D09_5","D09_6","D09_7","D09_8","D09_9","D16_1","D16_2","D16_3","D16_4","D16_5","D16_6","D16_7","D16_8","D16_9","D26_1","D26_2","D26_3","D26_4","D26_5","D26_6","D26_7","D26_8","D26_9","D36_1","D36_2","D36_3","D36_4","D36_5","D36_6","D36_7","D36_8","D36_9"
"335","MALAT1:lincRNA",794.017879013485,-1.27896836585076,0.364996986131304,5.54878379951669e-71,5.72389750877901e-70,314.83858355223,224.081585038978,194.037346430759,280.686898020553,249.37549646139,284.213486178519,488.968842134612,429.72255138813,402.030789906527,367.470674145303,492.282555773182,468.883962876103,563.595257848478,522.865119545354,533.858872774194,450.400161194774,401.219280922643,353.238776552136,340.998076393729,379.319482532448,336.692257538869,531.096295980232,455.608991971966,526.057813232499,526.046293527399,457.697080498039,474.549128110461,802.382897131552,736.483638930411,922.532727725931,712.878596571309,1278.88670068233,755.751080240532,1108.81413355667,1218.29167263032,738.005695474373,2263.58873278121,2323.11192374736,1123.80574855265,830.071351217762,1083.8119177657,1839.46389316873,942.684410716211,1494.94642408778,838.365320979193,1636.65922610879,1462.93663305705,1535.5359777095,1429.4726552204,919.703924610066,1353.93613887856,805.519875959372,886.709565620865,782.778943074021
"371","RP11-54H7.4:lincRNA",45.1229262293481,-1.39445184775265,1.13234657316338,0,0,261.74815573754,258.26352173984,251.529893521354,232.214863422627,207.142549480025,225.410695934687,304.293914633128,299.098770655296,291.316630896124,6.95214788923546,2.03003115782756,3.867084229906,0,2.07486158549744,2.53013683779239,1.78730222696339,4.32748068791757,1.69013768685233,0,0.526832614628401,1.91665421748882,2.8968888871649,1.75910807711184,0,1.89680153916129,1.98998730651321,0.705125004621784,0,0,2.63079675207014,1.7558586122446,0.670276048575645,0.989202984608027,1.63421390354705,3.35432729248436,1.92690782108191,3.9308164548421,3.68674774647468,4.59947782490852,6.09450331290574,2.05461974931887,3.0721735167745,1.2552388957606,5.37320999073084,2.54822286011913,3.19036886181051,1.91860542040268,4.91708684536438,4.30823585057384,2.60118281707897,1.77100868394841,1.52850071339539,0,2.85685745647453
"403","LINC00324:lincRNA",141.104052370429,0.57223479435828,0.372338230567042,6.79209692251467e-55,5.33727992781529e-54,212.361711258759,255.415027014768,318.005651094855,223.196810474175,167.926241568758,204.409699419033,211.25692464185,267.927186616779,287.164849933234,197.639632851122,200.973084624928,174.985561403247,291.419986985067,311.229237824615,328.917788913011,218.944522803015,151.461824077115,149.858874900906,79.4673778030603,77.9712269650033,81.7772466128563,60.8346666304629,80.9189715471445,56.1342178754191,113.175825169957,205.963686224118,219.293876437375,79.7744845703046,77.9532445629345,93.8317508238352,110.61909257141,81.7736779262287,109.801531291491,98.8699411645964,89.8959714385809,102.126114517341,37.6235289249172,41.9367556161495,82.7906008483534,60.9450331290574,52.3928036076311,62.9795570938772,70.2933781625937,64.4785198887701,119.766474425599,70.1881149598313,130.465168587383,82.8880353932852,78.4098924804439,107.391690590832,68.1838343320137,143.679067059167,131.950828217391,219.978024148539
"416","TPTEP1:lincRNA",29.8614765835813,0.098626887825489,0.625748654275274,9.73309322307256e-322,1.05621353767942e-319,196.311116803155,130.08125911161,123.968304664096,139.779820700998,136.754304511085,186.208835772133,165.787719007014,152.147017330858,174.374800441385,2.97949195252948,4.06006231565511,0,4.12386774035472,3.11229237824615,2.53013683779239,1.78730222696339,4.32748068791757,5.07041306055698,2.96520066429329,2.1073304585136,1.91665421748882,3.86251851621987,5.27732423133551,4.81150438932164,3.16133589860216,3.97997461302643,4.23075002773071,5.5656617142073,5.81740631066676,2.63079675207014,0,6.0324844371808,0.989202984608027,2.45132085532057,6.70865458496872,0,7.86163290968419,8.75602589787738,6.13263709987803,2.4378013251623,6.1638592479566,7.68043379193625,6.27619447880301,7.76130331994455,2.54822286011913,3.98796107726314,6.7151189714094,7.02440977909197,8.61647170114768,5.20236563415795,7.96953907776784,10.6995049937677,7.91704969304344,2.85685745647453
"430","RNU11:lincRNA",523.538031374137,1.37467491985817,0.385398994012837,3.78530884162733e-109,7.033933484476e-108,177.791200123612,271.556497123508,359.32841931622,172.470262639135,255.408774601584,155.40737421584,176.280612615053,169.217170494808,206.205121156876,880.93645396455,774.456886711213,600.364826692907,622.704028793563,780.147956147036,708.438314581869,530.828761408127,560.717854848748,539.153922105893,617.947818438723,632.199137554081,567.968533115854,402.667555315921,467.922748511749,455.489082189115,304.120513445527,348.247778639812,330.703627167617,1936.85027654414,2372.3382934899,2043.25214410781,472.325966693799,392.781764465328,551.975265411279,1073.67853463041,1080.76425363846,1574.28368982392,339.17330553209,311.530184577111,660.791647511858,168.208291436199,158.205720697553,110.598246603882,512.137469470325,257.317056222777,614.12170928871,196.207685001347,202.412871852483,168.585834698207,73.2400094597553,120.02600713093,95.634468933214,203.290594881587,226.955424533912,285.685745647453
"483","PWAR6:lincRNA",29.4620444313949,-0.857820383724217,0.588542664539051,2.14072033754136e-96,3.33780130790214e-95,138.282044540587,91.1518312022963,98.8153153119606,103.707608907192,89.4936257462245,99.4047168407627,107.027514801997,86.0929463920952,79.5758017887275,17.8769517151769,16.2402492626205,23.202505379436,16.4954709614189,18.6737542694769,12.650684188962,26.8095334044508,21.6374034395878,27.0422029896372,12.4538427900318,8.42932183405441,10.86104056577,6.75940740338477,3.51821615422368,1.60383479644055,14.5421451335699,4.97496826628303,9.87175006470498,5.5656617142073,12.7982938834669,4.38466125345024,10.5351516734676,10.7244167772103,3.95681193843211,13.8908181801499,14.0881746284343,5.78072346324574,32.0080768465714,28.5722950351788,13.7984334747256,17.0646092761361,16.4369579945509,39.1702123388749,15.0628667491272,20.8958166306199,5.09644572023826,31.1060964026525,30.697686726443,28.0976391163679,23.2644735930987,17.8366821742558,14.1680694715873,7.64250356697696,21.1121325147825,0
"500","SCARNA2:lincRNA",221.607993498313,1.18251350723534,0.352419555057995,2.78601817146216e-12,6.67561695665873e-12,129.639416756801,152.869216912184,197.630630623921,187.124598680369,161.892963428563,200.209500115902,142.003826828793,146.209572752093,145.312333701155,170.824205278357,181.687788625566,193.3542114953,316.163193427195,289.443191176892,265.664367968201,240.392149526576,96.4409981878773,110.985708103303,199.261484640509,191.240239110109,149.499028964128,201.816592472488,232.202266178763,211.706193130152,139.731046718215,202.978705264348,198.845251303343,328.374041138231,322.284309610938,302.541626488067,272.158084897914,191.698949892634,312.588143136136,299.878251300883,267.004452481755,423.919720638021,266.733973721428,215.674743168769,272.902350944573,207.213112638795,210.598524305184,271.11931285535,234.729673507232,174.927836364904,331.268971815487,173.875102968673,158.284947183222,140.488195581839,201.625437806856,183.569187376716,161.161790239305,255.259619137031,340.433136800868,391.389471537011
"518","RP11-473M20.16:lincRNA",45.6873657280222,0.477861485514044,0.452334747625058,3.48929668418405e-111,6.61990342950443e-110,118.527466749075,170.909683504306,229.970188362381,76.6534500618379,99.549089313216,68.60325528447,114.022777207356,89.0616686814778,114.173976479479,66.5419869398251,95.4114644178951,55.1059502761605,72.8549967462667,93.3687713473846,82.2294472282527,43.788904560603,54.4026143623923,31.5492368212434,28.4659263772156,23.707467658278,30.6664674798211,29.934518500704,21.1092969253421,12.8306783715244,34.1424277049033,30.8448032509548,40.1921252634417,22.2626468568292,17.4522189320003,22.8002385179413,49.1640411428489,30.8326982344797,44.5141343073612,21.2447807461116,19.4550982964093,25.0498016740649,5.05390687051127,11.5210867077334,10.7321149247866,14.6268079509738,13.3550283705726,12.288694067098,13.8076278533666,8.35832665224797,15.2893371607148,12.7614754472421,13.4302379428188,12.6439376023655,13.7863547218363,19.3230723554438,15.9390781555357,25.9845121277217,21.1121325147825,45.7097193035925
"524","RP11-267L5.1:lincRNA",24.3586374293045,0.202429395156721,1.22434766889659,0,0,116.058144525136,100.646813619202,127.561588857258,154.434156742232,137.759850867784,163.807772822102,153.895772917904,162.537545343697,161.2274940589,0.993163984176494,1.01501557891378,1.933542114953,0,4.14972317099487,2.53013683779239,0.893651113481695,0.618211526845367,1.69013768685233,0.593040132858659,0,0,0,1.75910807711184,0,0,0.994993653256606,1.41025000924357,0.927610285701217,0,0,0,0,0,0,1.34173091699374,0,1.12309041566917,0,3.06631854993902,0,0,0.768043379193625,0,0.597023332303427,0,1.59518443090526,0,0,1.72329434022954,1.11479263589099,0.885504341974204,0,0,5.71371491294906
"531","RP4-561L24.3:lincRNA",90.527478363451,1.38338856529357,0.356080416363363,1.63712329644537e-69,1.6526569314442e-68,113.588822301197,138.626743286826,163.49443078888,101.45309567008,109.604552880208,92.404384668878,69.9526240535926,81.6398629580213,114.173976479479,155.92674551571,193.867975572532,165.317850828482,244.682819261047,211.635881720738,174.579441807675,105.45083139084,108.805228724785,110.422328874352,67.6065751458871,63.7467463700365,70.2773213079234,75.3191110662874,102.028268472487,89.8147486006706,92.311008239183,113.429276471253,102.243125670159,94.6162491415241,93.0785009706681,77.1700380607243,135.201113142835,92.498094703439,129.585590983651,62.1001283347878,66.4156803911904,94.4184832330138,19.0925370663759,22.5813299471574,41.3953004241767,54.8505298161517,31.8466061144424,36.866082201294,36.4019279770574,38.8065165997227,58.60912578274,35.0940574799157,38.3721084080537,36.5269308512782,28.4343566137874,38.2745471655906,42.5042084147618,84.0675392367466,50.1413147226084,117.131155715456
"553","RP11-69I8.2:lincRNA",19.9404876234014,-1.4440028206295,1.14575182266852,0,0,106.18085562938,74.0608628518658,120.375020470934,100.325839051523,95.5269038864194,100.80478327514,132.21045946129,119.491072147649,139.084662256819,1.98632796835299,4.06006231565511,1.933542114953,2.74924516023648,4.14972317099487,0,0,0.618211526845367,0.563379228950776,0.593040132858659,0.526832614628401,0,0.965629629054967,0,0,1.89680153916129,1.98998730651321,0.705125004621784,2.78283085710365,4.6539250485334,0,1.7558586122446,2.01082814572694,3.95681193843211,0,2.01259637549062,3.85381564216383,4.49236166267668,3.68674774647468,4.59947782490852,3.65670198774345,2.05461974931887,1.53608675838725,1.2552388957606,2.98511666151713,2.54822286011913,1.59518443090526,2.87790813060403,0.702440977909197,2.58494151034431,3.34437790767297,2.65651302592261,1.52850071339539,0,2.85685745647453
"564","TSIX:lincRNA",34.8023863942562,-0.317357510617347,0.489563199160132,2.31673185005007e-91,3.35663204762928e-90,103.71153340544,84.5053435104622,129.358230953839,95.8168125772974,100.554635669915,119.00564692204,108.426567283068,87.5773075367865,109.330232022773,8.93847585758845,10.1501557891378,9.66771057476501,15.1208483813006,13.4866003057333,17.7109578645467,16.9793711561522,8.65496137583514,6.19717151845853,9.48864212573854,6.32199137554081,7.02773213079234,11.5875555486596,10.554648462671,8.01917398220273,12.6453435944086,20.8948667183887,13.3973750878139,23.1902571425304,20.9426627184003,10.5231870082806,29.8495964081583,20.1082814572693,15.8272477537284,25.3303155049792,20.1259637549062,13.4883547475734,35.9388933014135,47.9277207041709,19.9310705746036,31.6914172271099,65.7478319782037,46.0826027516175,23.8495390194514,36.418423270509,22.9340057410722,23.9277664635789,31.6569894366443,33.0147259617323,22.402826422984,20.4378649913348,35.4201736789682,24.4560114143263,15.8340993860869,17.1411447388472
"574","OLMALINC:lincRNA",21.4403999218733,-0.136143823044451,0.906853466821969,0,0,100.007550069532,131.980255594992,98.8153153119606,116.107431711313,90.4991721029236,112.005314750155,142.703353069329,142.498669890364,139.776625750634,0.993163984176494,0,1.933542114953,4.12386774035472,2.07486158549744,0,1.78730222696339,2.47284610738147,0.563379228950776,1.77912039857598,1.0536652292568,1.27776947832588,0,1.75910807711184,0,1.26453435944086,0.994993653256606,2.11537501386535,0.927610285701217,0,1.7538645013801,0,2.68110419430258,0.989202984608027,0,4.69605820947811,0,3.36927124700751,2.30421734154668,1.53315927496951,2.4378013251623,2.05461974931887,3.84021689596812,1.2552388957606,2.38809332921371,2.54822286011913,2.39277664635789,5.75581626120805,1.40488195581839,1.72329434022954,2.60118281707897,2.65651302592261,1.52850071339539,2.63901656434781,5.71371491294906
"579","AC084082.3:lincRNA",55.8020482982189,0.826792198004998,0.422045064400694,1.27428133029629e-35,6.33463169783569e-35,100.007550069532,107.293301311036,106.001883698285,100.325839051523,83.4603476060296,89.6042518001241,69.2530978130566,65.311890366417,67.1204589000571,89.3847585758845,94.3964488389814,84.1090820004556,105.845938669104,115.154817995108,84.7595840660451,40.2143001066763,32.1469993959591,43.9435798581605,51.0014514258447,46.3612700872993,50.4718943938723,62.7659258885729,91.4736200098156,73.7764006362652,62.5944507923227,52.7346636226001,38.7818752541981,49.1633451421645,37.2314003882672,46.4774092865726,71.9902031020288,68.3681569547158,63.3089910149137,50.6606310099585,38.2393311343217,48.1726955270479,15.7232658193684,16.1295213908267,42.9284596991462,29.2536159019476,41.0923949863773,17.6649977214534,21.3390612279302,11.3434433137651,40.7715657619061,36.6892419108209,37.4128056978524,35.824489873369,23.2644735930987,33.4437790767297,22.1376085493551,35.155516408094,36.9462319008694,34.2822894776944
"592","SNHG8:lincRNA",74.6929396460184,0.853660036789772,0.389990150187329,2.39411015154231e-08,4.79322051974422e-08,97.5382278455928,98.747817135821,106.001883698285,86.7987596288458,99.549089313216,110.605248315778,85.3422013453829,73.4758766622192,80.9597287763575,86.405266623355,107.59165136486,88.9429372878381,122.341409630523,104.780510067621,110.060952443969,59.8746246032735,45.1294414597118,54.0844059792745,46.2571303629754,48.9954331604413,54.3052028288499,78.2159999534523,110.823808858046,128.306783715244,42.3619010412689,69.6495557279625,68.3971254483131,62.1498891419815,48.8662130096008,49.9851382893328,129.933537306101,48.9301515460221,86.0606596608983,52.2948449135055,42.9353893437998,53.9534189902936,34.8158028857443,45.1626598943149,70.5253266485974,85.3230463806804,84.2394097220735,62.9795570938772,62.7619447880301,53.135076575005,101.928914404765,48.6531251426103,48.9244382202685,33.7171669396415,49.1138886965418,81.0082648747452,54.0157648604265,79.4820370965604,105.560662573913,91.419438607185
"667","CTD-2354A18.1:lincRNA",12.4648155119419,-0.617279896165943,1.49862110712117,4.51553327906453e-300,4.22435923658692e-298,80.2529722780194,66.4648769183411,77.2556101529874,68.7626537319428,62.3438741153474,82.6039196282394,72.0512027752003,74.9602378069104,82.3436557639876,0,1.01501557891378,0,0,0,0,0,0.618211526845367,0,0.593040132858659,0,0,0,0,0,0,0,0,0,0,0,0,0.670276048575645,0,0,0,0,0.561545207834585,0.460843468309336,0,0,1.02730987465943,0,0,0,0,0,0,0,0,1.11479263589099,0,0,0,0
