,D0,D0,D0,D0,D0,D0,D0,D0,D0,D5,D5,D5,D5,D5,D5,D5,D5,D5,D9,D9,D9,D9,D9,D9,D9,D9,D9,D16,D16,D16,D16,D16,D16,D16,D16,D16,D26,D26,D26,D26,D26,D26,D26,D26,D26,D36,D36,D36,D36,D36,D36,D36,D36,D36,cluster,name
LA16c-60D12.1,0.7027245683104837,0.509588119983844,-1.4813227319301634,-0.3189394407986564,-0.07841517438087858,0.5507753466315609,0.5493235184155965,0.9908424338202814,0.9407571967244436,-0.1006398604049038,-0.741935717122392,-1.3877689755440457,0.2837272995971896,-1.6561307074614346,-0.38493384615945164,-1.1950591444782483,-1.2387544608752898,-2.2866428641830283,-1.712619910734644,-1.4485679203718438,-1.1938486769487386,-1.7393916419501394,-0.1294112780967844,0.03313352039057416,-0.8460760261775733,-0.772785124802715,-1.2692647900275433,-0.03385094739169043,-0.027653102896090628,-0.13472160446017384,0.77219524059411,-0.2860443984200815,-0.3139902213309242,0.49553888914832683,1.2349432244473046,-0.3589860993454889,2.298714747405423,1.4129646485189133,-0.7311003133940315,0.27903289954297467,0.8212531402290556,1.7909060810005106,-0.13120632671584234,1.3665486404854466,0.13979360950287423,1.2481135698336474,0.6798313328194745,0.972694140243496,1.2083645240868266,0.4356725078665577,0.7900134791647894,0.49089891274417685,0.6438272193936719,0.3578824955012212,2,LA16c-60D12.1
RP11-108M9.3,0.9868216555447852,1.536001941897304,1.61929420356389,1.0699384773567695,1.3104582172877695,1.4048454662296197,1.9748998752367766,1.3396396722319637,1.835570254766075,1.0881692086414,1.1124158526010772,0.9040105732936625,0.8874270033163418,1.1369042661624351,1.6552681084280083,0.6546245269966233,0.06172964716111441,0.447999491500864,-0.06580065721764689,-0.4789266251786281,-0.24003241565198752,-0.3001888113212911,-0.17807767631329402,0.2685260934000828,-0.020210024960325857,0.2092188490033317,0.34893692842679025,-0.8356693621445475,-0.18326052676333732,-0.026944032555390934,0.10991747099994864,-0.2095740906326305,-0.2855858974171433,-0.2255679040538739,-0.34551280693018566,-1.5583970118038115,-0.7643718287752547,-0.8379470419117442,-0.6336140098547134,0.050989846567474476,-1.5583970118038115,-1.5583970118038115,-1.5583970118038115,-0.7401257787670456,-1.5583970118038115,-0.8875444100353268,-0.30414215806691786,-1.5583970118038115,-0.5793756784445984,-0.28452577961999875,-0.8520289456935414,-0.2674050738742862,-1.5583970118038115,-1.5583970118038115,3,RP11-108M9.3
CRHR1-IT1,0.842525648149834,0.6825259429319961,0.18440442729035175,0.6900447615597031,1.6410948629109168,1.7551254760498836,1.2882019670044385,1.6104604303049892,1.3401663537582968,-0.382179488292435,-1.1328525870214765,-0.03218809435186423,0.28771460760469725,0.5546371022260606,-0.30510928778424407,-0.9722106554296618,0.022235656157753133,0.18950076317811257,-0.6605717682589264,-0.30580153910267815,-0.8986839638688058,0.2930725111566958,0.15316073914423306,-0.2866002599662775,0.3644922793728726,-0.8582690612959609,-0.45146253068621484,-0.68687477990294,-0.41274089891564936,-0.34405606507432807,-1.6053750661143462,0.4556733193411475,0.0002503135733134571,0.44062204240550124,0.35632937475327897,-0.8929797873152253,0.607724178377097,0.6337110582118,-1.1261066935623028,0.9699152567771736,0.05429417668629236,0.7760126410611156,-0.9176109008875533,1.0051326524837598,-3.158435085260788,1.2943413475106103,-0.22608323610878406,0.7223505108417959,0.7589788138589686,-0.3068004476265737,0.6896767440337136,-0.3492224493092108,-3.158435085260788,-1.1937262273194806,3,CRHR1-IT1
CTA-212A2.3,0.3196570289556163,-0.2359868636287007,-0.7732722717023094,1.204813023591394,0.6150851545449172,0.10796691050675368,0.7134916111834885,1.6501662662193004,1.3828085473463403,-1.4053788026247154,-0.3137006011983306,-0.8822367593005145,-1.6897180514582644,0.5172116924723353,-0.10538277151245184,-1.2815359443108014,-1.0416620503431777,-1.0374464686030136,-1.1130941557264884,-1.4781553483787107,-1.5682756084055456,-1.1526453939759402,-1.9159991066944146,-0.9770582709202882,0.14221374853631252,0.2461369982142428,-0.6313922536073979,0.26782674136367696,0.5961275750477479,-0.024134805260502597,-0.8151931102262288,0.38837317073075334,-0.1524558382455431,0.3035306237075433,0.6168017615777749,-0.6432652631915016,2.517014397070979,1.666452873131256,-1.5252915305081085,1.069481605984476,0.12698602231650533,1.6480086516625436,-0.3908900199295431,0.9323591390065156,0.3893997957797795,0.9074095640359304,1.358254812164881,0.93776373662422,1.2127881804635536,0.02588663000101858,-0.1840587701276369,-0.6592038920393092,-0.017592517346108803,0.15101020702533566,2,CTA-212A2.3
C11orf72,1.3613574583502306,1.2097745976901018,3.598777853744507,2.128261889279374,1.3176506863408832,1.6064163242795104,1.5038851319332274,0.7688600654558113,0.6501057109590483,-0.7670238463667011,0.8126126315949098,-0.79676160374759,0.6388256665534405,0.19219089896489314,0.5021670508758358,-0.02592567977719578,0.3275763374115193,0.3184575086853091,-1.2787242623829589,-0.7004959292211159,-1.9948848433962927,-1.7471471727702954,-0.04842800747474506,-0.1764120014640152,-0.9426518090024265,0.3649677939309192,-0.1415412579789003,-0.22595141378946154,-0.585069084406833,-0.9015490648580393,-0.5778337077623749,-0.2104466599246315,-0.13872147189775944,-0.39146950481858844,-0.20926376101689342,0.08244590758137844,-0.26841628576539217,-0.10471620142165151,-1.405403252654162,-1.5842768745397326,-1.1476081233067057,0.6791603957251898,-0.11798762105996828,-0.7649283484860239,0.5137267781182712,0.03193668990322328,0.5200435755798045,-0.5776681412719344,-1.3066062894797659,-0.9134218571053225,0.3916699827830354,0.5132665205678072,-0.04823851248844355,0.06543513332771832,3,C11orf72
MIR4435-2HG,1.5187254892141089,1.3618287421514315,1.8265710445520291,1.34119790526511,0.9339759749676789,1.7723751349308567,-0.25988941017999423,1.3172454991992812,0.47680968090559067,-0.028249859479809965,0.274693940261289,0.660999322977866,1.044688752406456,0.5558148469197147,0.6294153161963308,-0.8028702769816523,-0.6416702300510984,-0.9862897511184988,-0.9335777119573998,-1.053380750120042,-1.1448325399852894,-0.3685321411749492,-0.48616325958278783,-0.5980646806398942,-0.866053091132202,-1.1090988324657463,-0.7465570693166291,0.13802048083172158,0.9844137830212567,0.6953318205160252,-0.48844593221675947,0.5809283547733455,0.23510604429746168,0.5766308002612347,0.5823875533208601,0.19498043503928383,-0.7516461767492156,0.47517309828772336,0.28546012842990715,0.275812047495586,-0.6451225446152826,-0.9636204013098698,0.321453499170652,-0.682099359751803,0.6413802810569457,-0.6044766445210367,-0.3769672156036046,0.8086511306776526,-0.8425712351832041,0.1402437391026965,0.06937693791755889,-3.0886030306701766,-3.0886030306701766,0.8376933913294645,3,MIR4435-2HG
PRNCR1,0.7071167980296346,0.1619635877212475,-0.07157631656971745,0.5660727268562273,1.1403939502545657,-0.38248851996477734,0.4578677864667581,0.3344097127247388,0.8897314111629503,-0.30784849601345204,-0.7408358677319008,-0.5522710273497019,-1.1153164074920465,-0.2543387689008215,-1.1872095853116413,-1.137370189284217,-0.39021519252923514,-0.9246628291709954,-0.43905706927097915,-0.34158620946737156,-0.638002364440933,-0.7922924409290938,-0.885749308126076,-0.9746539822330482,-0.988332397118058,-1.8327338517720224,-0.5287809667053912,0.8985234432463647,3.6774837873020836,1.1080465907925279,0.46386844534006355,-0.16144848918351798,-0.312707323501841,4.046075317002517,0.3958824200880798,-0.34458675971223096,0.9130646916978283,0.6602016124197865,-0.2727014558599498,0.15981749824413644,-0.07074018967747829,0.14611703427546424,0.200864386064207,0.8770239508594047,-0.49238969848365016,0.06719785614064884,-0.3497747832881556,-0.5330850504498142,-0.47597490441090434,-0.468759004089504,0.5982244408743855,-0.6107149159847699,0.46683236293505026,-0.3585754454753417,2,PRNCR1
LINC01578,-0.46938483356097827,0.14068825880101124,0.6330572873846082,-1.3791929185458534,-0.01823318830742882,-1.2602562039500278,-1.1056743754466942,-0.6919170854687186,-0.4501954070921297,1.112077572098078,0.8237228919920779,0.32045454805787693,1.210152511862798,0.6264943249197117,0.9932563415261374,1.0455169634448083,1.9202055556289952,2.243457880021555,1.9095436778870762,1.6830730447593356,1.6724810982093752,0.6975412095532392,0.5804659396536862,0.1255369071815791,0.27423228399132343,1.4290608088924117,0.6305839365273934,-0.2032945226370099,-1.6043614267669017,-1.1770262346544647,-0.4792424480233168,-1.1894525006500942,-1.3737614830913425,-1.5099172091461506,-0.28526896086963494,-0.2734185011975768,0.07880491170300073,0.07064046902286172,0.019768038257732674,-0.49740689957167566,0.730601109276712,-0.7649683682465657,-0.6608346997398931,-0.6521397554521514,-0.40030592176044444,0.22862323362169598,-0.4474530737901583,-0.6717803943235042,-1.8598553377297278,-0.48427005274903134,-0.46046686713584534,1.179411467237964,-1.3729472314371314,-0.6364263701684122,5,LINC01578
RP11-283C24.1,1.316469563868355,1.594364353933013,0.7413957163172981,0.9542458866579221,0.9383827209583853,1.1338920672670205,1.75007540742676,1.468329944483628,1.9065284547263928,-0.17133121769538326,0.35585628319809515,0.6869987444651097,-0.8896244519677804,-0.753584548910515,-0.1454089368878972,0.5555835992037751,-0.35473786397736057,0.006070566686915221,0.22348655520854616,0.5266653201843918,0.4773245168119983,-0.8331490856489573,0.34058932262937397,-0.7193496053085612,-0.14599200005932314,-0.8002201085595078,-0.3838936765999748,-0.8766310639993244,-1.6496384849363939,-0.6152723548056832,-1.3231421057973047,-0.24820366629208976,0.0819508528948536,-0.4284052551287022,0.26640732158833674,-1.2403549188206775,0.3987007541205561,0.9530567884412605,0.477151206022148,-0.5654900224947175,-0.12468620406851195,-0.768162297200672,-0.15616409131204476,1.1573332004862218,-0.13555846980491756,-0.2216336734697211,0.2678919636361079,0.6335568164281006,0.10569823615932328,-0.5460073648566314,0.8820271332577956,0.12584901143192243,-3.1146204199456116,-3.1146204199456116,3,RP11-283C24.1
RP11-159D12.2,0.7838728200474745,-0.6531803747622895,0.3821353221886725,1.3494843029701016,0.18491313156381373,-0.05256498066400738,1.9099449803139041,1.0375330242504839,0.521430776030719,-0.31271820309448883,0.4127745415958016,-0.934644402903226,-2.0272952147462964,-0.8405332214809523,0.6037945291545425,-1.3803115355573436,-2.5772692375518194,-2.6285346142744994,-0.1684939574664352,-0.9964147451638113,-0.3682490365681591,-0.936196925519082,-0.4985112262663213,-0.19550067905312615,0.0834889692758736,-0.30983482680584407,-0.5970580034259915,-0.1760029757521118,-1.0664674337535889,0.3384231675916558,-1.812834489463262,1.0565510410986803,-0.31897150770637694,0.21236668123720542,0.7165173312111771,0.1105755520582125,2.374017847479318,1.428910187477303,-0.2674840084639267,0.9675986362169926,-0.2594348593692611,1.3405267864947128,0.07085173043553113,0.3764801569149086,-0.5502224889016997,0.9301404874392827,1.165990387181363,0.5495971380451501,0.6445974342550576,-0.5198098161755831,0.697022887590937,0.4199584818777192,0.15704415348626516,-0.37800372059332604,2,RP11-159D12.2
L3MBTL4-AS1,1.2599538469933411,-0.7431158342831692,-0.7848483868968974,0.5506228538097678,1.1072631853690866,0.3129864761297377,1.6311525076393094,0.5343684752663073,1.3492771810173991,-0.7084631388081256,-0.6914328442008782,0.3559438079117311,0.5716590111279827,-0.029826154071010007,-2.3141355532275356,-0.7887198238677148,-0.32753669030380755,-0.8296603220745362,-0.56452851594253,-0.6617933772123198,-2.3141355532275356,-0.38819992625294464,-0.8004731939050402,-0.8670999346871283,-0.5097070942358303,-0.7070293881907421,-0.9552109783521151,-0.4249058405361618,0.3595001402843485,-0.802670281620283,-0.20313800809521898,-0.24949623728023274,-0.08049400966463413,0.5064191306214426,0.7854190244495795,-0.7319483704380046,1.7027887402581774,1.9709681323059323,-0.8985729062894193,-0.16225182080795023,0.4315665192766616,1.5170558182169993,0.9091021115955453,0.12578704865302642,-2.3141355532275356,1.033670877671039,1.56335557263635,1.0739387241377285,0.4043410442071014,-0.25154939736245396,0.04077468936285156,-0.9006744601226649,0.24189888697034662,1.6659397892726882,2,L3MBTL4-AS1
RP11-717F1.2,1.043006005283771,-0.8367819033130686,-0.07910867824033806,0.8856067793636369,0.30077982283783955,0.8270363413245183,2.4753353214105274,2.097385426666457,2.0310249238126676,-1.702708019548833,-0.766770770455094,-0.4987931679919285,-0.4219415218893397,-0.4143595994625874,-0.9561788703674229,0.3241379060883448,0.3801923182516851,0.47475780547270413,-1.0185376998557834,-0.395437964327091,-0.3220343225028915,-0.22457158217298595,-1.2851394908602654,-2.995477267733398,1.451543310228764,1.1706306593779232,0.585816827634041,-1.24032448062645,-1.036798639124408,-0.6114766216530417,-0.10998408538998355,0.6330417259211721,-0.1932439044478021,1.3359140444399078,1.6497841668481998,0.7983673771765405,-0.31639193414568406,0.17254532222846777,-1.3959856402396364,-0.9923561472035062,0.10698342947566292,0.43347793641138027,-0.5299447982773186,0.6775062227806343,-0.15390201340754506,-0.46225830449894495,-0.233057076971599,-0.20089108163548525,0.4484025237708818,0.3053534461182579,-0.09846464321578796,-0.7625958333556937,0.4806351969015345,-0.8337487769115436,3,RP11-717F1.2
LINC00511,0.46792137419827273,-4.1738826721946,0.40700268639369475,-1.48092228436156,-0.14972518741723648,-0.39461235143955614,-0.9680230604111546,-1.3596109856066132,-0.591052297285379,-0.9470155726654242,-0.132764359912152,0.19335292971820123,0.44697246277258523,-1.2071643210636087,-1.3295441659748262,-0.5837073313710186,-1.3601975252249083,-0.7525216095905922,-0.5141581828040938,-1.015831068348291,0.04552042659641091,-0.7080378276845661,1.8950343279089465,-0.5420074839327824,1.6391931396352568,1.6313299958594016,0.967310414706415,-0.52190147407132,0.12074713578205791,0.6723529235872564,0.6747200964278122,-0.1499628517408049,-0.17924097953597265,1.059204202072605,0.637978796802538,0.8712118782679328,0.5890028058189596,0.5413031414913563,-0.6162366128024966,0.20994341081800416,1.0101246127534202,0.10202789340530817,0.9215443217318348,1.1787183477223548,0.7500775994631274,0.009464438366516318,-0.02037375519156294,-0.22194995394791756,-0.21551165248448645,0.2652778692143899,0.3783618208765421,1.5603566531280681,0.3652368863363017,0.5246629752073277,5,LINC00511
RP11-307E17.8,1.4429506856882894,1.2266486349847177,2.8677402411190775,0.9865868938539468,1.0108627018491334,0.2829465413958469,1.169256976177214,1.0295656294149835,1.9098479783604794,0.9952385873016546,1.4497002044659542,1.3814005455815457,0.5624232826819493,0.8839277486866671,1.1343661849061661,0.12986303477871575,0.4488351425178627,0.8942804711751633,-0.6700614038749994,-0.13248371718501167,-0.1566600228263466,-0.05449569750984939,-0.42907064528242983,-0.48960502843765313,0.18509764677717744,-0.029240047953707743,-0.30030040616716364,-0.39303567442501436,0.10811996994281076,-1.8043235265024684,-1.8043235265024684,-0.9481855328953085,-0.7668729746528571,-0.47752153423973626,-0.11752913570169075,0.19995980904146718,-0.25602382004497426,-0.5815914328596142,-1.8043235265024684,-0.6547690145057218,-0.7473947492412175,-0.2368613267751525,-1.8043235265024684,0.27802311825412646,-1.8043235265024684,-0.4930681843646832,0.19587477197639275,0.11377054437577545,-0.14757118878038733,-0.9033385457529681,-0.42455206114511607,-0.5201094950093686,-0.13100454666136402,-1.8043235265024684,3,RP11-307E17.8
LINC01343,1.2572369015218825,1.981382096130865,2.708247287396001,0.9399083829122277,1.3886211428986304,0.29832957012159883,1.3651324764325827,0.9216389877543467,0.8205873985230498,0.758252577371807,1.6595083728692843,0.7206675391569042,0.5602636112232542,0.6341943627802674,0.4515580870126321,-0.817267736207978,-0.5544029323489374,-2.361916867024892,0.23979454448829812,0.10037457162542178,0.46445287101774585,-0.1257202475328823,0.22618441701969674,-0.3144211710261583,0.6941197046735341,1.0865912305498457,0.8475192369013146,-1.2416911212407342,-0.6066145267960045,0.01183077722360655,0.5891437692802403,-0.48274307030292124,-0.38906335778335066,-0.8831688104591804,-0.7256092878940287,-0.7597804725672545,-0.6363050611512183,-1.5694054285316745,-2.361916867024892,-1.0807147656981395,-0.0594553631074251,-0.927170396758858,-0.15238905049889073,-1.4608578938508312,0.18460792831476366,-1.3220972939372324,0.11367180521343434,-0.22416165097773344,-0.24321968653178186,-0.7878681642542331,-0.8241332453539474,0.062169405063919284,-0.4969685146074573,0.32307392799143525,4,LINC01343
LINC00963,0.6889631946548028,-1.488932335772703,-1.160732757019066,-0.08855749504025037,-0.011582792877283067,1.2447975939324605,0.9688142077791073,0.800980891113221,0.798602941146486,-0.035612652763991726,-0.6092793348086789,0.4168753761953509,0.30565556712659736,1.0132972013878108,0.4539408940680045,0.018752311424977228,-1.377206353037028,-0.08940391684904257,-1.7249782898235086,-2.184111889923742,-1.631234895599833,-1.0517958443433633,-1.1919388842130474,0.24806677662156076,-0.40874876217596795,0.23297312184066293,-0.9097055941135657,-1.1127698634654188,-0.7550911695851515,-0.547016116750726,-1.1946584084875935,-0.5139788420757924,1.4721673333521357,0.8503775570704709,-0.5124397689006617,-1.9706573418223754,0.8602957038976696,1.385700768100441,-0.7745062362051552,1.1664134469327412,1.5649802409322977,1.3296275537494127,-0.22976264077212655,0.9995078860208017,-0.6020773458303231,0.02670599635411562,0.1591803622315228,0.17285993311123257,2.1508628476607057,-0.10980548988967789,1.206259520985495,0.5283299767078733,0.8363219888482348,0.3852738288999394,2,LINC00963
GS1-124K5.11,0.24451071676241437,-0.3397533361934452,-1.7278495186471314,1.1704735509868835,0.5714879532677166,-0.9157228588285987,1.0785293690041946,0.6472582280783482,0.7181097867783955,-1.2808637766919073,-0.054762585553925776,-0.3149551217416431,-0.03168663346741241,0.1564606266604083,0.0751623083167332,-0.8441352558876678,-1.4574546969484021,-0.9867845443184399,-1.0987750771250844,-1.2217499435818633,-1.211074004168771,-0.3165852830577826,-1.1107980037426213,-0.07318299356596353,0.0745198130701679,-0.7154439755762444,-0.12184225121758879,-0.5749596386864002,-0.27183580300129967,0.34565544690161526,0.06203377718842565,0.7518962464372146,-0.49161531836896105,0.8141857975699546,1.1553116662374467,-1.012303108986778,1.6175610572624832,1.5612456852387695,1.3295122998008082,0.018956674407867503,0.30699704908850967,1.8372467438906197,0.06330861180269659,1.4017116222164625,-1.429980987878176,1.3239865466850704,1.2096808351733663,0.9209662709882063,0.17979075870134745,0.08593963999355965,0.6172553854180035,0.1287643397807366,-3.3448950841483014,0.4804909936760293,2,GS1-124K5.11
RP5-875O13.1,0.7929810329101981,1.4608333186009894,1.912422308766123,0.48046903329293733,0.6683071285882964,1.1596752171602351,1.556574701169611,0.8668811691338092,1.7474623115797865,1.316116207437872,0.6814862517478131,1.1556254318633252,0.30040140511057933,0.5486074004024815,1.1658881238507315,0.6506434400497567,-0.23786306670047497,0.3821136495882913,-0.13861756959131094,-0.5494677879252602,-0.9655812955552953,0.4521866654036044,0.8899976955814438,0.2139223906163865,0.3154774173030442,-0.9374955480475525,-0.2616901931694497,-0.1634132090256038,-0.8151861170361672,-0.2239248346321066,-0.02111438338509087,0.5061585081932334,0.4843341400111209,-0.10228153015270694,-0.6960011687784456,-2.493333409844571,-0.48949040778232883,-1.1904740773284805,-0.17249668819066172,1.1079637525953387,-0.2920775628941116,0.5729193100878952,-0.3809263112449821,-2.493333409844571,-2.493333409844571,-1.0961497841771883,-0.9648265206359513,0.05401775993463795,-0.7280119170241329,-0.8494721791590341,-1.4465903702550678,-0.5802559506167649,-0.01883903938338458,-0.641218028754309,4,RP5-875O13.1
LINC01427,0.13358949735559095,-0.254930084644996,0.27092969468343175,0.6461056304915369,0.45393012653635695,-0.36846964498156987,0.22812587684495017,1.212411220107837,0.6852914220757561,-2.1977511842506896,-1.701966678341266,0.5216406022005307,-1.0235438172072262,-1.0165927069259113,-0.25596623450660133,-0.7156825200088068,-1.533831382761807,-0.4158894136094547,-1.5705034922130405,-1.1448090552461663,-0.9319488467308542,-1.3878405482124327,-1.8149241478411449,-0.8466841581855082,-0.943882328417539,-0.3754011918830926,-0.9949715274660647,-0.2877050737006787,-0.8858233320275162,0.23268130826391695,-0.7375410830547255,0.4537127466987364,-0.5875954994064193,0.5880590471354386,0.797241060632182,0.3837501193834168,2.028277345608859,1.42359889609608,1.0359939663379405,1.3062495363716777,1.8460393141540554,2.053178043186199,0.346193821296407,0.8169805495198516,0.8595559691342316,1.0234925023771482,0.9750683915160021,0.6231346733679848,0.783992344796544,0.15788446693479663,0.24808462612209203,0.6749638436910044,-0.7351063294605343,-0.08079636183653831,2,LINC01427
TERC,-1.0467675120427735,-1.4724457038126184,-0.5877039745332125,-0.6656268626144819,-1.0261267326761263,-0.27119555318408206,-0.5593479458647496,-0.4814821704055948,-0.45365468928862696,0.6034875950446219,0.01945247386617851,1.240577057784588,0.47711990398156334,0.4146087423514895,0.41718873969749853,0.9698341697808582,0.09382980152639694,0.36725350315072275,1.4472281854432356,1.2634380725459706,0.9610147535220172,-0.05282267216709437,0.7165109212089229,0.31733755708034617,0.6084813586204216,1.420864663781047,1.2018678845839288,0.2968377787735895,0.6496428323156639,0.8284916921480526,0.9406032121311731,0.13347979959180908,0.17005232801938583,2.213668844494292,1.8254632964688282,2.227005497563079,-1.0857787372671321,-1.303085509999154,-0.37568029523570046,-0.7961148002905065,-0.6818881946789136,-0.9476299700778728,-0.6394182330199915,-0.38762870430030827,1.1521623662475766,-1.1804427346859445,-1.6122688452773233,-1.4166326245177963,-1.5676444508654221,-1.5227164383233744,-0.8659703308703715,-1.1310970342993716,-0.2505993052166627,-0.5957330062080535,5,TERC
LINC01002,0.719732513766833,-0.6250165346112403,1.0614693832644981,1.7110767289069126,2.436443439286259,1.8248981293225595,1.317071760329815,2.0095204466265484,1.8787336569945265,0.40809600832576204,0.4381522525065657,0.3712357535023347,1.46702796067527,0.8363059609122868,1.641489894617048,0.4467421004805658,-0.18759078073960597,-0.45537542117530105,-0.5863472109223343,-1.1191946052611559,-0.32251967072796817,0.36962753514310814,-0.41389460213921303,0.6097534826570096,-0.5232455535919829,-0.023862278223542963,-0.03337547216916422,-0.10736910136877094,-0.4221703181598386,-0.6995954940493421,-0.4158278138556048,-0.093777691694322,-0.5855583451535705,-0.25246164545697425,0.21921710963404886,-0.31672550821693185,0.365422269305377,-0.5029591899450832,-1.1412722044457309,-0.7686423371319395,-0.5485183531233402,-0.32056573559638024,-0.7422971184525553,0.20458010010734187,-0.7287811903298336,-0.2792571653386432,-0.06765909216704788,-0.4156826788847723,-1.0546671533239225,-0.8466156822269869,0.05659634901643059,-0.5565281166891294,-2.617919385104476,-2.617919385104476,3,LINC01002
GMDS-AS1,0.39576113158427956,0.17720451808277327,0.08648790643818939,0.24062196781967576,-0.1878830433711215,0.6183818459765099,0.8640528166106027,0.7252012303696485,0.18060185818133875,-0.7718157872407673,0.2889147140121194,-1.149178320507037,-0.7235661931165273,-0.41044638274344564,0.6768410289354282,-0.9041556919143693,-0.8584732726105423,-0.44283573267496906,-0.7149300381223028,-1.7444208682541815,-1.5727941673608914,-2.118762788409663,-3.488668241270227,-1.7319057214913367,-0.6302075490118021,-1.1167535468445446,-0.4807217582252792,0.13879413201951574,0.039680956214271666,-0.1615633946385346,0.04943372619839922,-0.1880825944423638,0.02667972158683392,0.619271176410975,0.5419394270112775,-0.2522097902246457,0.23441657890623732,0.5956272642416298,0.7851992636060019,-0.8761902624283602,0.08752520834231996,1.0433732484130254,0.16311037946366724,0.9876400362015323,1.1141834837503881,1.3536224384791407,1.4913992141656947,-0.29416828432334113,1.142423262943795,0.9187650810192681,0.9174450345174159,1.0337388329590729,1.5564809394973995,1.7249150052678697,1,GMDS-AS1
RP11-10C24.2,-1.4026168892960493,-1.1256043659467267,-1.1832049341302469,-1.245085941269013,-1.5917354607514012,-1.5965955002281487,-0.7951373539413074,-0.8943408028648306,-0.807610713101164,-0.687237904298947,-0.12916483563143077,-0.2962679122249739,-0.922816289104145,-1.3277709764268903,-1.0140129362686285,-0.503946712452335,-0.496316180302557,-0.5358236024967833,-0.2360633876587473,-0.26866364645782437,-0.5350819634533988,-0.2977785605358755,-0.8966120983959815,-0.24979135973030886,-0.5477678665038808,0.28606493942708244,0.3188404754483728,0.027644063778925265,-0.054349091146689635,0.07292735006190913,0.6328346880030226,-0.14166729431916017,0.02730568627599249,1.1312539379678042,0.2491373968898544,1.3852725777774926,-0.613106850965001,-0.5824028808425998,0.49119174344558314,0.40622751379770256,0.7459153222874574,0.10786544897735541,1.0138568710653113,0.33216726367607974,2.3225363210948697,0.1928672244861494,0.7911597547504817,0.019392011012599474,1.0688757256603092,1.620756422271788,0.8812502304481543,1.4727536715533434,2.5840497658191826,2.7964279047682616,1,RP11-10C24.2
AC007126.1,1.2004195233908752,0.4393611865262503,-1.9763849427079074,-0.2813627263873268,0.7230975685709479,1.3824855134870293,1.4846621693292932,1.2431999082934455,1.0244557266371856,-0.8404192200182637,-0.01800436520023074,-0.4028390734641138,-0.11149558744664441,-1.9763849427079074,0.5122716517156426,-0.4618290278291887,-1.077490991188594,-0.5024780604330715,-0.4652052282229178,-0.14938639880512666,-0.4095248635901774,-1.9763849427079074,-1.9763849427079074,-1.9763849427079074,-0.18480265930749148,-0.8393896401146045,-0.08847773458336385,-0.4341194478900429,0.11354703751472943,0.11845373064411828,-1.9763849427079074,0.8563018787334302,-0.041967027339152876,0.47587396915847957,0.9827754234143021,-0.40546174451533806,1.8792041240743929,1.6283597548258975,0.4038614174823231,0.46956067829071835,1.1297569166617718,1.0366628862195915,-0.19115227796263565,0.7100932287319067,-1.9763849427079074,0.448383580948382,0.4509737315318325,0.11972202581426962,0.722738142794774,0.8536020123486033,0.5692410800897323,-0.014335817664803107,-0.14776995063956258,-0.07685842567193375,2,AC007126.1
MIR34AHG,0.9337967665798657,0.12200578063702598,1.280747299091828,2.1892557093140885,1.3228697231372517,1.343504784673584,1.3423098578923371,0.5619805709287119,1.6146911091844036,-0.08473606606588044,0.6479206135832257,-0.413927337103383,-1.0334875428407408,-2.4547755737566095,-1.090141100322441,-0.8392583658771093,-0.809954132235502,-1.1655096098858164,-0.8428596260087009,-0.32825377842029396,-1.0834431639975044,-0.4150810257323699,-0.21712538036831494,-0.3133413386589595,-0.5437652375042242,-0.7527427347509584,-1.015583625838964,1.5933883619005902,0.623171107729416,1.4971294616565285,-0.21908808587166442,-1.4568145349712895,0.9788561246772729,0.5323803469676787,0.9475039634805178,0.764248225393634,0.05628412537003202,0.609458393442262,-2.4547755737566095,0.4380422097460208,0.21830316600136707,0.4488789293348826,-1.0953491820212287,0.2747552692618798,0.7523679580738676,-0.9263049847582325,-0.4214898377242261,-0.21894073666848812,0.0074725358547851626,-0.3896895202928051,-1.3096748719880076,-0.36193496412756554,0.8033236775604189,0.35340186007452656,3,MIR34AHG
AC004951.6,0.6995804062553939,-1.2856234470648078,-0.8941912068610427,0.16077989091540168,-0.2055723950492846,1.5662291872813212,1.0676375701957184,0.7406935097359418,0.530474452645101,-0.8213055355409473,-0.4713578059393269,-0.5146756896312665,-0.5612053915441205,-0.17376018545284924,-0.6313056296023078,-0.09672678710926812,-1.4895530229697151,-0.7248000699975414,-1.162192797570639,-0.9825107825565494,-0.42785259135814707,0.1929490908800235,0.08536387681815277,-0.4240509382906963,-0.631655464355174,-0.8199374719570973,-0.5390846142574435,-0.05698048442694713,-0.05330902359824815,-0.11662241817991524,-0.910398933357693,0.8132386218627486,-1.263865971060079,0.0032725909945338907,0.369965059973012,-2.3534143493934465,1.5406712135642708,1.3387125235699953,1.0056620621662302,-0.6618559423854629,0.054943671113549995,2.0072163874845157,0.2882788806613773,0.8382503292925247,1.8118007586258773,1.3614697244713279,0.6981773200546313,1.8521736274679346,1.484751692167653,0.06922755454897021,1.109601561715578,-0.46783223283401615,-0.5960660327243691,-2.3534143493934465,2,AC004951.6
