"","Row.names","baseMean","log2FoldChange","lfcSE","pvalue","padj","D00_1","D00_2","D00_3","D00_4","D00_5","D00_6","D00_7","D00_8","D00_9","D05_1","D05_2","D05_3","D05_4","D05_5","D05_6","D05_7","D05_8","D05_9","D09_1","D09_2","D09_3","D09_4","D09_5","D09_6","D09_7","D09_8","D09_9","D16_1","D16_2","D16_3","D16_4","D16_5","D16_6","D16_7","D16_8","D16_9","D26_1","D26_2","D26_3","D26_4","D26_5","D26_6","D26_7","D26_8","D26_9","D36_1","D36_2","D36_3","D36_4","D36_5","D36_6","D36_7","D36_8","D36_9"
"7567","hsa_piR_000796|gb|DQ570994|Homo_sapiens:9:139028023:139028048:Minus",871.197527459638,1.00272020853529,0.41977013181599,8.43313198830317e-46,5.37067771931139e-45,1075.38982852546,1720.49081394334,2705.74299745114,1197.14652890694,991.468707705363,907.243049476257,769.478864589518,683.548307130342,1153.50314418964,1653.61803365386,1832.10311993937,1405.68511757083,1263.27815112866,1335.1734302676,1730.61359705,1294.00681232149,1345.84649394236,1299.71588118944,299.485267093623,323.475225381838,338.608911756358,328.314073878689,299.048373109012,303.124776527263,333.837070892388,568.141376009522,667.75337937683,1185.48594512616,1260.05020689042,1065.47268458841,946.407791999842,623.35672517535,1007.99784131558,994.419160308378,557.489196010901,778.470759717094,165.094291103368,172.816300616001,418.552482066676,711.837986947391,672.887967901929,508.44471702618,525.945097323692,428.66275259386,774.659749476215,309.46577959562,492.122290333289,436.215847281611,485.107356774615,751.741834135823,692.464395423828,1279.35509711194,897.265631878256,1077.0352610909
"7568","hsa_piR_020814|gb|DQ598650|Homo_sapiens:22:38039828:38039859:Minus",2154.89450393098,1.72696062643486,0.369040153468842,6.8343419507064e-72,7.09725156450391e-71,897.598628401848,1254.28717727327,1566.67190821872,665.081404948299,664.666141778139,667.8316891978,831.736699997216,725.110419181698,886.405235577042,1147.10440172385,1133.77240164669,1092.45129494845,1279.77362209008,1488.71318759441,1647.11908140285,1307.41157902372,1690.80852592208,1520.56053893814,716.39248049326,774.970776118377,790.93930708372,937.626369812373,907.699767789708,896.543651210266,1133.65505323873,1252.69700945007,1195.18688283392,4048.09128680011,4306.04415115553,3298.14219484527,2581.11215999957,1769.5287682397,2671.83726142628,2733.22275368244,2731.76414699926,3135.07902490028,2135.55642539493,1875.632916019,5034.89505899987,1835.66439784721,1615.95843283929,1193.53941126689,4688.31727566585,3084.2225346795,7242.04936845856,1863.17541529734,2402.09398634416,2190.91341009879,1306.25710989399,2105.84328919808,1507.1283900401,5319.18248261597,6811.30175258171,7804.93457108842
"7569","hsa_piR_017033|gb|DQ593538|Homo_sapiens:20:17891355:17891384:Minus",4688.1983474078,1.00656787891425,0.423187318046262,3.44314391120421e-52,2.57157589293793e-51,800.060400556255,971.33670124947,1275.61588857258,1029.18529274203,852.70331048088,1058.45022438897,864.614433302404,1099.1694276439,1070.46752493184,2681.54275727653,3402.33222051898,3132.33822622386,4078.50519521082,4203.66957221781,3981.17031426633,4139.39195764721,2743.62275613974,3245.06435875647,3968.62456909015,3217.89361015027,2874.98132623323,3349.76918319168,3074.92091879149,2869.26045083214,3290.31840326512,6762.97186118515,6116.95941509398,5772.51880791867,7091.41829270278,6418.26714280046,5648.59715559089,3189.84371517149,5228.92697663803,9177.74528232022,7510.33880787249,11000.7167505567,3025.60557981274,3533.28687152768,7587.6052518241,5113.28827952792,5861.83014480673,3486.14889815986,8250.68526183443,5260.37258092549,14557.9971998606,3337.1258294538,4320.69940674685,2861.04210302416,4445.23775062209,6908.36996461646,4511.64462235857,8409.81092510145,12999.7955959773,11498.85126231
"7570","hsa_piR_020009|gb|DQ597484|Homo_sapiens:7:145325417:145325443:Plus",905.11098156835,0.602985224361026,0.382624416508662,3.49345737307999e-47,2.30321989141337e-46,735.858022733839,1021.66010805907,948.627026994822,462.17521360814,524.895198196957,366.817405806758,405.725219510837,292.419145504185,391.651337499302,562.130815043896,633.369721242198,523.989913152263,390.39281275358,476.180733871662,444.039015032565,360.141398733123,524.861586291717,565.632745866579,399.116009413877,404.607448034612,488.107940720486,814.991406922392,986.859631259741,757.010023919938,795.392112088303,383.072556503794,381.472627500385,622.426501705516,600.356331260809,526.159350414029,2138.63578971393,1104.61492805266,1745.94326783317,532.753732556337,522.604192169064,672.490829557588,819.29445823066,994.961048079855,1698.74047666622,2201.33459662155,2268.30020324803,1114.43094320995,1235.15507342843,1029.26822489111,1256.27387003873,1199.57869204075,1524.33200650993,1147.08611692572,1103.77002491702,1590.80909141644,1303.46239138603,1889.22688175671,1675.77551836086,1317.01128743476
"7571","hsa_piR_017178|gb|DQ593744|Homo_sapiens:18:45271685:45271715:Minus",1168.38713906024,1.44794717095417,0.351339345301934,1.18211765981923e-53,9.09166608388253e-53,639.554456000216,947.599245207206,1056.42555278969,555.737512948325,642.544121930758,606.228766085215,511.353681831762,416.363301085909,534.887780719012,1102.41202243591,1295.15987869398,1168.82620848909,1145.06060923849,1335.1734302676,1289.10471885522,978.547969262455,976.156000888835,900.843387092291,1245.97731913604,1333.41334762448,1418.32412094173,978.182814232682,1161.01133089381,761.82152830926,1306.26399330241,959.173881739369,1080.9566320852,2737.37795310429,2652.73727766404,2425.59460540867,1854.1866945303,1262.80007551652,1943.78386475477,2843.53219217186,2596.92018984139,3422.18829024148,535.15258306636,514.301310633218,1249.52480910015,955.61811946362,1040.66490303001,677.414260448777,1069.46353918803,765.383912012993,1393.87790448516,503.280687950609,599.564193875839,494.518448448075,379.986402020613,631.344229459597,608.341482936278,1091.34950936431,1211.30860303565,1285.58585541354
"7572","hsa_piR_020815|gb|DQ598651|Homo_sapiens:15:22778235:22778264:Plus",466.516196940698,1.23211116394751,0.414817327544527,6.35694293066732e-67,6.13204841632015e-66,628.44250599249,902.023329606057,1031.27256343755,423.848488577221,391.15753275597,506.824049244452,330.176385532957,315.4267432469,293.392521377569,1343.7508705908,1905.18424162116,1063.44816322415,1085.95183829341,1162.95991867131,869.102003781686,563.893852606949,872.914675905658,1068.16701809067,252.635096597789,217.581869841529,228.08185188117,213.404148021148,249.793346949881,157.175810051174,308.546383703571,686.545620747058,454.805627981051,243.033894853719,274.581577863471,267.464336460465,201.92374040813,152.822939075247,242.354731228967,258.205796760433,173.75415375069,144.518086581144,189.240735040255,159.45184003503,335.761881218322,270.595947093015,264.018637787474,175.88193383534,271.13160148429,209.555189638503,435.746109080371,220.933043680378,235.98846670953,251.473870091493,256.770856694201,460.780956168275,286.017902457668,483.006225432944,651.83709139391,548.51663164311
"7573","hsa_piR_001152|gb|DQ571500|Homo_sapiens:2:206734890:206734919:Plus",990.57236059206,0.547364027424223,0.474502495689776,4.79034306306437e-65,4.48918850780436e-64,519.792328139172,662.74977270003,682.723996700819,397.921586350423,446.462582374423,350.016608594235,372.147959965112,244.177408301718,411.718278819938,361.511690240244,308.564735989789,288.097775127997,471.495544980556,483.442749420903,479.460930761658,428.058883357732,361.65374320454,337.464158141515,205.784926101955,230.752685207239,285.581478405834,658.559407015488,654.388204685604,651.156927354862,560.820988412023,356.207727865865,358.908627352488,533.3759142782,568.942337183209,508.620705400228,1589.05204408137,780.871596590626,1412.58186202026,383.223160381783,353.546096627852,793.886022285749,560.422117418916,589.41879596764,1600.61828306817,4876.82155098718,4214.02510585299,1968.49518087326,1728.46395946235,1305.69002774759,2015.64428235423,1109.45077169461,1787.1809491051,1081.75910598016,1296.77899102273,1763.23035243425,2329.76192373413,3411.61359229852,1683.6925680539,1674.11846949408
"7574","hsa_piR_000805|gb|DQ571003|Homo_sapiens:1:212438966:212438997:Plus",285.889730566068,-0.450737665802189,0.5407925105408,3.77843039952706e-121,8.11951023676588e-120,497.56842812372,300.990942615916,513.839639622195,834.169897731765,1638.03501506292,634.230094772754,1282.93112514289,777.805239818239,1449.66351954247,145.001941689768,133.982056416619,183.686500920535,226.81272571951,285.293468005897,211.266425955665,97.4079713695047,44.5112299328664,42.2534421713082,57.5248928872899,72.1760682040909,114.999253049329,1175.17125855989,1053.70573818999,712.102649619603,423.619010412689,134.324143189642,102.948250674781,63.0774994276827,62.827988155201,70.1545800552039,291.472529632604,258.056278701623,287.858068520936,54.7461657688261,50.3149093872654,28.9036173162287,30.3234412230676,33.1807297182722,49.0610967990243,99.9498543316542,92.457888719349,66.8197739898454,67.7829003710725,38.2094932674193,81.5431315238121,44.6651640653472,49.8837409304698,51.2781913873714,71.5167151195258,72.4615213329143,87.6649298554462,85.596039950142,42.224265029565,59.9940065859651
"7575","hsa_piR_020450|gb|DQ598104|Homo_sapiens:9:133350930:133350959:Plus",1970.7828850269,0.779996755729831,0.409037400572446,8.92930485359177e-80,1.05441584625874e-78,486.456478115995,566.85045028928,770.759459433293,414.83043562877,304.680546079843,403.219133100559,371.448433724576,450.503607413808,437.320928091094,1554.30163523621,1404.78156121667,1201.69642444329,768.414022286096,858.992696395939,904.52391951078,1176.04486534191,1590.65825857313,1512.67322973283,1802.84200389032,2390.76640518368,1848.29355039839,574.549629287705,615.687826989143,463.508256171318,641.118920236517,1919.34275713199,1701.46663615237,6996.96438504428,7393.92342085745,5333.50194869687,1350.2552728161,994.689656086257,1470.94483811214,4758.830887129,5322.64654771419,6464.77573972982,1363.43176462237,1263.17194663589,2722.89087234585,1093.35389433529,1100.24887576025,1808.74215800099,4252.74937883692,2585.70805220614,5771.72477816983,1370.26342614762,1488.83780623248,1243.32053089928,1351.92440991007,1855.3865436679,1278.66826981075,2762.00078910548,3085.01036372259,2802.57716480151
"7576","hsa_piR_012753|gb|DQ587269|Homo_sapiens:2:232029453:232029478:Minus",753.197694892956,1.44505548779116,0.409870154405112,9.73264022060206e-26,3.6685867201797e-25,411.142150285853,577.294930947877,643.197870576034,353.958578226722,317.752648716932,420.019930313082,237.838921782215,290.934784359494,288.548776920864,687.269477050134,812.012463131023,875.89457807371,899.003167397329,1020.83190006474,770.426667107783,850.755860034573,681.269102583595,727.322584575452,1300.53701135904,1084.22152090525,1131.46487305757,441.29274047812,601.614962372249,513.227134860975,689.17122589527,1167.12755527,1277.68650837467,1053.76528455658,1193.73177494882,1218.93582845917,779.601223836604,522.815317889003,698.377307133267,1239.55124584044,1406.80486646794,2776.67417017904,466.64406771054,464.069372587501,978.155617430546,570.445510087978,629.740953166233,356.372127945842,739.335709602994,531.35076575005,1047.31959550896,423.521466405346,533.372306871946,304.156943434682,322.256041622923,510.94662478337,370.140814945217,710.752831728858,752.119720839127,999.900109766086
"7577","hsa_piR_019628|gb|DQ596932|Homo_sapiens:17:18097952:18097978:Minus",111.312665260918,1.79859244160691,0.503785769924413,1.34961072424535e-169,4.93130490892609e-168,381.510283598585,554.506973147303,655.774365252102,308.868313484464,325.797019570525,261.812423228488,142.003826828793,78.6711406686387,158.45964008364,256.236307917535,248.678816833876,238.792451196696,182.824803155726,257.282836601682,218.856836469042,109.025435844767,132.297266744909,129.013843429728,39.7336889015301,41.6197765556437,63.888473916294,63.7315555176278,47.4959180820196,68.9648962469435,45.5232369398711,50.7446763160869,36.6665002403328,62.1498891419815,52.3566567960008,52.6159350414029,131.689395918345,50.2707036431734,112.769140245315,24.5132085532057,35.5558693003342,30.8305251373106,9.54626853318795,8.29518242956804,26.0637076744816,40.2237218651779,35.9558456130802,19.2010844798406,26.3600168109726,14.9255833075857,17.8375600208339,15.1542520935999,6.7151189714094,15.4537015140023,18.0945905724101,14.1207067212859,18.5955911814583,25.9845121277217,21.1121325147825,25.7117171082708
"7578","hsa_piR_020619|gb|DQ598378|Homo_sapiens:1:28778863:28778894:Minus",729.326071621545,0.646786234736431,0.355855331898804,6.15338316738601e-56,4.97960582643348e-55,372.867655814798,361.758830084114,515.636281718776,698.899103504992,534.950661763949,740.635143785401,463.785897475319,713.235530024168,686.427785864501,886.895437869609,714.5709675553,1179.46069012133,1011.72221896702,878.703881458164,934.885561564288,931.184460247926,445.112299328664,552.11164437176,1716.85118462582,1438.25303793553,1374.24107393948,1238.90281407752,1588.47459363199,1002.39674777534,639.854385877077,1048.72331053246,1159.22550759821,998.108667414509,1037.82528582295,868.162928183148,821.741830530475,892.807696702759,995.138202515675,1091.65488756943,1064.66348263454,1156.14469264915,269.541699760601,235.49101230607,372.557703817591,464.401152443418,407.842020239795,407.831034351815,455.651719161098,376.124699351159,621.766377869067,239.277664635789,305.058261844027,239.532373467036,234.368030271217,385.718252018282,277.162859037926,386.710680489034,414.325600602607,534.232344360737
"7579","hsa_piR_001170|gb|DQ571526|Homo_sapiens:11:10488300:10488331:Minus",779.206282036719,0.45631796984419,0.483035542312058,9.22234025237098e-67,8.85671118749822e-66,367.92901136692,404.48625096019,323.395577384598,164.57946630924,277.530794448966,169.40803855961,252.528972833469,135.076864166908,234.575624403292,264.181619790947,245.633770097134,286.164233013044,228.187348299628,272.844298492913,211.266425955665,219.838173916497,261.50347585559,262.534720691062,175.539879326163,248.664994104605,288.775902101649,823.682073583887,1083.61057550089,588.607370293681,766.307821821163,254.718375233691,249.614251636112,402.582863994328,422.343698154407,377.080867796721,2574.08872555059,1256.09731503076,1655.92579623384,370.96655610518,366.292540339292,495.215310018052,532.344857027187,522.135649594477,1149.86945622713,3080.16197434256,2985.36249576031,1355.59656427675,1287.87510705038,795.832101960468,1327.62411012207,1015.3348902712,932.442234315705,950.402643111143,1024.49848526646,1362.27660105879,1441.601068734,2422.6736307317,1440.90304413391,1468.42473262791
"7580","hsa_piR_004153|gb|DQ575660|Homo_sapiens:3:156861576:156861607:Plus",511.839561737361,2.36243115743225,0.485426645302089,1.28858482772011e-47,8.60536772333453e-47,264.217477961479,323.77890041649,406.041113827329,328.031675999924,186.026075989343,316.415014169188,92.3374637507422,139.529947600982,156.383749602195,446.923792879422,520.702991982768,402.176759910224,482.492525621502,580.961243939282,525.003393841921,364.609654300531,330.124955335426,383.097875686528,198.668444507651,200.723226173421,197.415384401348,140.01629621297,146.005970400283,283.878758969977,92.9432754189034,198.998730651321,200.255501312587,562.131833134937,561.961449610409,487.574331383667,338.880712163209,215.158611592782,316.544955074569,531.11951865279,466.922359113823,718.736617263554,291.44196286615,298.626567464449,550.404179714053,636.26614586736,507.49107808176,579.104707911993,600.004192173567,462.096059202852,1149.24850991373,520.827716690566,698.372373026577,594.265067311181,890.94317389867,1025.60922501971,617.19652635602,889.587415196119,1572.8538723513,3648.20697191798
"7581","hsa_piR_001101|gb|DQ571419|Homo_sapiens:1:45016687:45016714:Plus",523.102868126602,1.09076803858826,0.417398466510809,1.36377182750288e-41,7.85544154568008e-41,212.361711258759,245.920044597862,407.83775592391,251.378225938086,266.469784525275,168.007972125233,183.975401260948,130.623780732834,213.816719588842,412.163053433245,322.774954094581,421.512181059754,401.389793394526,466.843856736923,437.713672938084,327.0763075343,362.271954731385,308.731817465025,225.948290619149,293.972598962648,234.470699272799,337.004740540183,334.230534651249,479.546604135723,326.249864735743,344.267804026786,414.613502717609,492.561061707346,546.836193202675,408.650428821562,644.40011069377,423.614462699808,777.513545901909,315.40328338458,318.661092786014,425.846628459103,269.541699760601,241.942820862401,564.202613188779,1165.26903342758,756.100067749343,888.626189727024,1153.56454520399,653.143525539949,1218.05052713694,558.31455081684,409.622257255973,521.211205608624,554.039130383796,993.280238578871,1094.48336668012,2016.09244096852,1108.38695702608,1197.02327426283
"7582","hsa_piR_020008|gb|DQ597482|Homo_sapiens:11:10487020:10487050:Minus",90.8201016097872,-0.0305759834887186,0.419774504173987,1.35942860458881e-47,9.0728900473541e-47,212.361711258759,133.879252078373,167.087714982042,235.596633278296,218.203559403716,211.410031590918,169.285350209694,134.334683594562,113.482012985664,37.7402313987068,32.4804985252409,69.6075161383081,87.9758451275674,96.4810637256308,83.4945156471489,35.7460445392678,25.3466726006601,12.9577222658678,33.2102474400849,35.2977851801028,29.3886980014952,45.3845925655835,61.5687826989143,32.0766959288109,44.8909697601506,44.7747143965473,46.5382503050378,38.0320217137499,63.9914694173343,45.6004770358825,73.7460617142734,58.3140162260811,44.5141343073612,62.1001283347878,53.6692366797498,67.441773737867,149.371025284,156.686779225174,91.9895564981705,70.6962384297066,86.2940294713924,142.856068530014,95.3981560778057,108.06122314692,61.1573486428591,141.173822135115,140.058195689396,136.273549714384,142.171783068937,94.757374050734,112.459051430724,51.9690242554434,113.477712266956,51.4234342165416
"7583","hsa_piR_020439|gb|DQ598084|Homo_sapiens:19:12678303:12678331:Minus",208.622422187533,1.70812181066956,0.390156700892709,2.45637686274965e-47,1.62838128983257e-46,182.72984457149,249.718037564624,226.376904169219,130.761767752547,182.003890562546,137.20651056894,132.21045946129,87.5773075367865,110.714159010403,414.149381401598,520.702991982768,271.662667150897,336.782532128969,422.234332648728,332.712994169699,239.498498413094,365.981223892457,349.295121949481,192.145003046205,190.713406495481,223.609658707029,255.891851699566,274.420860029447,200.479349555068,299.062376007764,186.063813158985,194.614501275612,237.468233139511,259.456321455737,242.910233441143,377.50960163259,259.396830798775,372.929525197226,177.312208534855,213.335215802005,281.32854187796,57.2776111991277,46.5451902992429,102.721671422957,195.024106012984,159.233030572212,108.294116466301,150.628667491272,108.658246479224,145.24870302679,64.6049694516629,81.5407303671141,66.0294519234645,52.5604773770009,86.9538255994971,109.802538404801,189.534088461029,190.009192633043,219.978024148539
"7584","hsa_piR_000586|gb|DQ570728|Homo_sapiens:5:137924634:137924661:Minus",1144.81021532617,1.32171879789134,0.513928320685136,5.33649298176957e-110,9.96757690846185e-109,175.321877899673,219.334093830526,282.072809163233,245.741942845304,132.732119084288,228.210828803441,129.412354499146,168.474989922462,186.138179836241,328.73727876242,421.231465249218,609.065766210196,457.749319179374,447.132671674698,511.087641234063,464.698579010481,286.85014845625,341.971191973121,274.577581513559,273.42612699214,240.859546664428,188.297777665719,151.283294631618,277.463419784215,163.757199547592,535.306585452054,523.202753429364,681.793559990394,774.878520580812,645.422136507876,589.968493714187,319.051399122007,516.36395796539,772.983176377753,603.108047188688,1502.98810044389,1001.7966507769,1057.63575976993,2606.37076744816,1493.15331166191,1252.29073720985,1442.38546612563,2779.09891521397,1689.5760304187,4892.58789142873,1827.28376560197,2545.98939287436,1678.13149622507,2161.87274981795,3200.94125518833,2271.31863716383,4408.19605743231,5103.85803544867,5736.56977260086
"7585","hsa_piR_020365|gb|DQ597975|Homo_sapiens:11:108979133:108979162:Plus",114.435699938783,1.09247899243102,0.853106346286836,1.47095107193944e-07,2.83883354662757e-07,174.087216787704,274.40499184858,269.496314487165,138.652564082442,115.637831020402,273.012954703503,108.426567283068,215.232365980238,159.84356707127,59.5898390505896,59.8859191559129,55.1059502761605,213.066499918327,204.373866171497,172.049304969883,158.17624708626,35.8562685570313,42.2534421713082,27.2798461114983,23.1806350436496,16.6110032182364,35.7282962750338,43.9777019277959,91.4185833971112,10.7485420552473,78.6044986072719,57.8202503789863,126.154998855365,127.982938834669,102.601073330736,147.492123428547,22.1191096029963,115.736749199139,80.8935882255788,43.6062548022967,65.5148659167851,36.500438509248,49.3102511090989,139.517494022225,136.516874209089,114.031396087197,128.263244325335,109.205783931172,59.7023332303427,231.888280270841,71.7832993907366,86.3372439181208,86.4002402828312,123.215545326412,145.666237756423,61.9853039381943,70.3110328161881,179.453126375651,402.816901362909
"7586","hsa_piR_017194|gb|DQ593767|Homo_sapiens:18:45272066:45272097:Minus",271.248616284098,0.629456207447301,0.387528444886007,1.01946338851845e-19,3.21324911187982e-19,169.148572339826,213.637104380382,264.106388197422,209.669731051498,192.059354129538,232.411028106572,212.655977122921,241.950866584681,226.272062477512,253.256815965006,349.16535914634,261.994956576132,310.664703106722,262.469990565426,206.20615228008,180.517524923302,127.969786056991,125.070188827072,260.93765845781,258.674813782545,189.748767531393,91.7348147602219,138.969538091835,99.4377573793139,144.789184155979,317.402975388857,330.703627167617,412.786577137041,486.335167571741,427.066006086054,338.880712163209,232.585788855749,346.221044612809,579.328828807428,475.643610074283,728.371156368964,158.355748609353,166.825335527979,312.76449209378,196.243006675565,212.653144054503,178.186063972921,289.960184920699,191.047466337097,382.233429017869,188.23176284682,216.802412505503,200.89811968203,211.103556678118,323.661461953684,232.887641939216,317.928148386242,445.99379937478,522.804914534839
"7587","hsa_piR_017174|gb|DQ593737|Homo_sapiens:2:168406297:168406328:Plus",40.3881729041153,2.57868142516504,0.5649966353175,3.63804594411427e-103,6.32693502973206e-102,160.505944556039,209.83911141362,255.123177714516,223.196810474175,191.053807772839,151.207174912709,54.5630467618022,34.8824869002455,45.6695905917914,40.7197233512363,35.5255452619822,39.6376133565365,31.6163193427195,48.7592472591897,41.7472578235744,8.04286002133525,16.0734996979795,12.9577222658678,5.33736119572793,10.536652292568,9.5832710874441,14.4844444358245,24.6275130795657,12.8306783715244,20.2325497510538,14.9249047988491,22.5640001478971,11.1313234284146,8.14436883493346,4.38466125345024,19.3144447346906,17.4271772629668,16.8164507383365,7.35396256596171,5.36692366797498,7.70763128432766,6.17699728618044,7.37349549294937,30.6631854993902,42.6615231903402,47.2562542343339,15.3608675838725,22.5943001236908,17.9106999691028,17.8375600208339,7.97592215452628,6.7151189714094,14.7512605360931,12.0630603816068,17.8366821742558,16.8245824975099,35.155516408094,7.91704969304344,19.9980021953217
"7588","hsa_piR_000441|gb|DQ570540|Homo_sapiens:2:232033329:232033357:Minus",197.979799975279,0.394918313378598,0.412384898442308,4.68063307469684e-31,2.05229212632768e-30,146.924672324374,82.606347027081,77.2556101529874,178.106545731917,96.5324502431185,228.210828803441,192.36971614738,171.443712211845,183.370325860981,66.5419869398251,62.9309658926542,89.9097083453146,193.821783796672,132.791141471836,156.868483943128,131.366713681809,72.9489601677533,98.5913650663858,94.8864212573854,104.312857696423,91.3605177003004,151.60385176163,105.54648462671,166.798818829817,125.188901584645,146.264067028721,148.076250970575,135.431101712378,167.541301747203,153.463143870758,159.783133714259,140.08769415231,178.056537229445,143.81082351214,137.527418991859,173.421703897372,149.371025284,191.710882816684,355.692951792926,548.505298161517,591.730487803834,320.274089123742,263.600168109726,219.704586287661,341.461863255963,271.978945469346,212.965201664698,203.707883593667,184.39249440456,398.35256855838,292.216432851487,479.949224006153,385.296418394781,394.246328993485
"7589","hsa_piR_019676|gb|DQ596993|Homo_sapiens:20:2582901:2582931:Plus",444.861074388094,1.4669999230498,0.474873487049788,2.58756552960415e-103,4.51451143525149e-102,134.578061204679,168.061188779234,226.376904169219,175.852032494805,92.5102648163219,173.608237862741,102.830357358781,155.857920192586,140.468589244449,126.131825990415,162.402492626205,142.115345449046,189.697916056317,162.876634461549,165.723962875402,134.047667022254,114.987343993238,148.168737214054,96.6655416559614,102.732359852538,105.415981961885,91.7348147602219,121.378457320717,81.7955746184679,138.466512358774,312.428007122574,274.998751802496,283.848747424572,285.052909222671,333.234255262218,189.632730122417,132.044381569402,200.808205875429,344.819133648427,195.892713881087,200.398413392519,446.98998543633,419.367556161495,748.18172618512,596.042424002182,630.768263040892,490.011675925533,638.916597942146,533.738859079264,1528.93371607148,556.719366385935,912.296877401477,641.328612831097,871.986936156146,1254.14171537736,631.364595827608,1169.30304574748,2807.91362446607,2936.84946525582
"7590","hsa_piR_020813|gb|DQ598646|Homo_sapiens:1:31213600:31213629:Minus",1071.25299820425,1.46639494633418,0.457708082172348,2.67346673353097e-135,6.70033741161156e-134,118.527466749075,154.768213395566,226.376904169219,162.324953072127,121.671109160597,154.007307781463,112.623724726284,132.850322449871,134.932881293929,320.791966889008,355.255452619822,398.309675680318,619.954783633326,572.661797597292,635.06434628589,571.043061514803,251.612091426064,288.450165222797,262.716778856386,254.986985480146,268.331590448435,455.777184913944,605.133178526472,718.517988805365,271.874887279786,550.231490250903,478.07475313357,752.291941703687,770.224595532279,719.08444556584,588.212635101943,298.272841616162,543.072438549807,761.543679052924,509.857748457623,795.812930106831,1151.72922126873,1105.5634804741,2385.59583185255,1813.72418592075,1911.8236767412,1164.35376285754,2030.97653334065,1536.14103401672,3799.40028443762,1557.69759677898,2476.91959773987,1697.79984360653,1700.02986663644,2609.35796307551,1648.80908475597,3569.04916577824,5465.40330476432,5288.04315193436
"7591","hsa_piR_000560|gb|DQ570698|Homo_sapiens:17:24071728:24071758:Plus",160.139378175149,0.565583703709133,0.350747320766163,1.63390726362875e-06,2.9700438232662e-06,118.527466749075,108.242799552727,113.188452084609,198.397164865933,128.709933657491,140.006643437694,189.571611185236,160.31100362666,163.99534803416,82.432610686649,100.486542312464,116.979297954657,239.184328940574,153.53975732681,141.687662916374,158.17624708626,95.2045751341865,110.985708103303,103.188983117407,109.581183842707,65.1662433946199,149.67259250352,121.378457320717,123.495279325922,197.899627252495,194.023762385038,186.153001220151,115.951285712652,83.7706508736013,150.832347118688,142.224547591813,105.903615674952,203.775814829253,143.81082351214,120.08491707094,194.617689929273,142.07093758215,140.557257834347,187.04543154628,234.028927215581,233.199341547691,238.861490929217,214.645851175063,176.121883029511,247.177617431555,170.684734106862,121.83144419557,119.414966244563,143.033430239052,199.547881824487,186.841416156557,324.042151239823,240.150507355651,297.113175473351
"7592","hsa_piR_001159|gb|DQ571511|Homo_sapiens:17:16284116:16284145:Plus",126.66400836054,0.673073566282756,0.503288693073055,4.67895712407571e-14,1.21241744771895e-13,112.354161189227,110.141796036108,120.375020470934,95.8168125772974,126.698840944093,86.8041189313703,97.9336736750296,54.9213623535779,92.0311446773978,68.5283149081781,60.9009347348267,97.6438768051266,122.341409630523,96.4810637256308,118.916431376242,58.0873223763101,83.4585561241246,60.281577497733,26.6868059786397,45.8344374726709,41.5275080455911,281.96385168405,290.252832723453,206.894688740831,206.751367768581,65.669581114936,51.4741253373903,56.5842274277742,48.8662130096008,48.2312737879527,300.251822693827,169.579840289638,240.37632525975,44.9408823475438,48.3023130117748,65.5148659167851,64.0161536931427,53.4578423238829,98.1221935980485,401.018317989198,401.678160991838,175.88193383534,133.055322950624,87.1654065163003,152.893371607148,117.246055671536,68.1104924242953,89.210004194468,127.523781176986,158.672151841817,201.009485628144,298.057639112102,163.619026989564,145.699730280201
"7593","hsa_piR_017184|gb|DQ593752|Homo_sapiens:13:44809717:44809744:Minus",108.335030022,0.0457435258644568,0.381914364120874,4.1271959207096e-27,1.61690722496536e-26,108.650177853319,129.13176086992,127.561588857258,111.598405237088,77.4270694658347,93.8044511032549,86.7412538264548,131.36596130518,92.0311446773978,77.4667907657665,88.3063553654987,72.5078293107376,60.4833935252026,60.1709859794257,46.8075314991592,46.4698579010481,31.5287878691137,37.1830291107512,108.526344313135,115.903175218248,83.6939008303451,29.934518500704,43.9777019277959,33.6805307252515,94.8400769580647,153.229022601517,142.4352509336,136.358711998079,150.089082815202,163.109398628349,84.281213387741,78.4222976833505,92.9850805531545,236.143909062548,191.196655671609,368.039393826646,122.978400515774,128.575327658305,127.252219822469,75.5718410800312,73.9663109754792,86.020858469686,94.1429171820451,123.583829786809,160.538040187505,59.0218239434945,115.116325224161,91.3173271281956,159.404726471232,126.343165400979,87.6649298554462,84.0675392367466,174.175093246956,174.268304844946
