	random_trimmed_F1_S1_R1_001.fastq	random_trimmed_F2_S2_R1_001.fastq	random_trimmed_F3_S3_R1_001.fastq	random_trimmed_F4_S4_R1_001.fastq	random_trimmed_M1_S5_R1_001.fastq	random_trimmed_M2_S6_R1_001.fastq	random_trimmed_M4_S7_R1_001.fastq
hsa-miR-3148	0	0	0	0.175760062673695	0.101244702370948	0	0
hsa-miR-3620-5p	0	0	0	0.175760062673695	0	0.210513973022845	0.432170046812659
hsa-miR-6511a-5p	0	0	0	0.175760062673695	0	0	0
hsa-miR-1301-5p	0	0	0	0.175760062673695	0	0	0
hsa-miR-6861-3p	0	0	0	0.175760062673695	0	0	0
hsa-miR-4768-3p	0	0	0	0.175760062673695	0	0	0
hsa-miR-4755-5p	0	0	0	0.117173375115797	0.101244702370948	0	0
hsa-miR-659-3p	0	0	0	0.117173375115797	0.0506223511854742	0	0
hsa-miR-4638-3p	0	0	0	0.117173375115797	0.35435645829832	0	0.144056682270886
hsa-miR-500a-5p|hsa-miR-500b-5p	0	0	0	0.117173375115797	0.0506223511854742	0	0
hsa-miR-372-3p	0	0	0	0.117173375115797	0	0	0
hsa-miR-6758-5p	0	0	0	0.117173375115797	0	0	0
hsa-miR-6509-3p	0	0	0	0.117173375115797	0	0	0
hsa-miR-6780b-5p	0	0	0	0.117173375115797	0	0	0
hsa-miR-5591-5p	0	0	0	0.117173375115797	0	0	0
hsa-miR-542-5p	0	0	0	0.117173375115797	0	0	0.864340093625319
hsa-miR-6793-3p	0	0	0	0.117173375115797	0	0.526284932557112	0.144056682270886
hsa-miR-4720-5p	0	0	0	0.117173375115797	0	0.42102794604569	0
hsa-miR-6128	0	0	0	0.117173375115797	0	0	0
hsa-miR-373-5p	0	0	0	0.117173375115797	0	0.105256986511422	0
hsa-miR-6789-5p	0	0	0	0.117173375115797	0	0	0
hsa-miR-3680-5p	0	0	0	0.117173375115797	0.101244702370948	0	0
hsa-miR-4766-3p	0	0	0	0.117173375115797	0	0.526284932557112	0
hsa-miR-4646-3p	0	0	0	0.117173375115797	0	0.105256986511422	0
hsa-miR-4667-5p	0	0	0	0.117173375115797	0.607468214225691	0	0.936368434760762
hsa-miR-5581-3p	0	0	0	0.117173375115797	0.151867053556423	0.210513973022845	0.288113364541773
hsa-miR-6736-5p	0	0	0	0.117173375115797	0	0	0
hsa-miR-6802-3p	0	0	0	0.117173375115797	0	0	0
hsa-miR-6717-5p	0	0	0	0.117173375115797	0	0	0
hsa-miR-1302	0	0	0	0.117173375115797	0	0	0.504198387948103
hsa-miR-6828-5p	0	0	0	0.117173375115797	0	0	0
hsa-miR-3680-3p	0	0	0	0.117173375115797	0	0	0
hsa-miR-4746-3p	0	0	0	0.117173375115797	0	0	0
hsa-miR-7152-5p	0	0	0	0.117173375115797	0.101244702370948	0	0
hsa-miR-5591-3p	0	0	0	0.117173375115797	0	0	0
hsa-miR-6766-3p	0	0	0	0.0585866875578983	0.607468214225691	0	0
hsa-miR-4676-5p	0	0	0	0.0585866875578983	0	0.105256986511422	0
hsa-miR-8485	0	0	0	0.0585866875578983	0	0	0
hsa-miR-4725-5p	0	0	0	0.0585866875578983	0.253111755927371	0	0
hsa-miR-1293	0	0	0	0.0585866875578983	0.151867053556423	0	0
hsa-miR-4733-5p	0	0	0	0.0585866875578983	0	0.210513973022845	0
hsa-miR-4484	0	0	0	0.0585866875578983	0	0	0
hsa-miR-5680	0	0	0	0.0585866875578983	0	0	0
hsa-miR-4289	0	0	0	0.0585866875578983	0	0.105256986511422	0
hsa-mir-23c	0	0	0	0.0585866875578983	0	0	0
hsa-miR-6796-3p	0	0	0	0.0585866875578983	0	0	0
hsa-miR-4697-3p	0	0	0	0.0585866875578983	0	0	0
hsa-miR-6761-3p	0	0	0	0.0585866875578983	0.253111755927371	0	0.288113364541773
hsa-miR-548ah-5p	0	0	0	0.0585866875578983	0	0.105256986511422	0
hsa-miR-6755-5p	0	0	0	0.0585866875578983	0.35435645829832	0.526284932557112	0.360141705677216
hsa-miR-5088-3p	0	0	0	0.0585866875578983	0	0	0
hsa-miR-495-5p	0	0	0	0.0585866875578983	0.658090565411165	0	0.432170046812659
hsa-miR-512-5p	0	0	0	0.0585866875578983	0	0	0
hsa-miR-4660	0	0	0	0.0585866875578983	0	0.315770959534267	0.288113364541773
hsa-miR-3937	0	0	0	0.0585866875578983	0	0.315770959534267	0
hsa-miR-6813-3p	0	0	0	0.0585866875578983	0.151867053556423	0	0
hsa-miR-6846-3p	0	0	0	0.0585866875578983	0	0.315770959534267	0
hsa-miR-3151-5p	0	0	0	0.0585866875578983	0	0	0
hsa-miR-1298-3p	0	0	0	0.0585866875578983	0.404978809483794	0	0
hsa-miR-4489	0	0	0	0.0585866875578983	0	0	0
hsa-miR-6873-3p	0	0	0	0.0585866875578983	0.202489404741897	0	0
hsa-miR-3944-5p	0	0	0	0.0585866875578983	0.0506223511854742	0	0
hsa-miR-202-3p	0	0	0	0.0585866875578983	0.455601160669268	0.210513973022845	0
hsa-miR-4729	0	0	0	0.0585866875578983	0	0	0
hsa-miR-6763-5p	0	0	0	0.0585866875578983	0	0	0
hsa-miR-6506-5p	0	0	0	0.0585866875578983	0	0	0.432170046812659
hsa-mir-182	0	0	0	0.0292933437789491	0	0	0
hsa-miR-548ak	0	0	0	0.0292933437789491	0	0	0.0720283411354432
hsa-miR-4318	0	0	0	0.0292933437789491	0	0	0
hsa-mir-548w	0	0	0	0.0292933437789491	0	0	0.0720283411354432
hsa-miR-449b-5p	0	0	0	0.0292933437789491	0	0	0
hsa-mir-30b	0	0	0	0.0292933437789491	0	0	0
hsa-miR-4740-5p	0	0	0	0	0.860579970153062	0	0
hsa-miR-548ao-3p	0	0	0	0	0.708712916596639	0	0
hsa-miR-3125	0	0	0	0	0.556845863040216	1.36834082464849	0
hsa-miR-1914-5p	0	0	0	0	0.506223511854742	0	0
hsa-miR-548ac	0	0	0	0	0.506223511854742	0	0.21608502340633
hsa-miR-1249-5p	0	0	0	0	0.455601160669268	0	1.00839677589621
hsa-miR-5579-5p	0	0	0	0	0.455601160669268	0	0
hsa-miR-4667-3p	0	0	0	0	0.404978809483794	0	0
hsa-miR-198	0	0	0	0	0.404978809483794	0	0
hsa-miR-1-5p	0	0	0	0	0.35435645829832	0	0
hsa-miR-6806-3p	0	0	0	0	0.303734107112845	0	0
hsa-miR-5706	0	0	0	0	0.253111755927371	0	0
hsa-miR-4733-3p	0	0	0	0	0.253111755927371	0	0
hsa-miR-6838-3p	0	0	0	0	0.253111755927371	0	0
hsa-miR-3684	0	0	0	0	0.202489404741897	0	0
hsa-miR-4449	0	0	0	0	0.202489404741897	0	0.432170046812659
hsa-miR-550a-5p	0	0	0	0	0.202489404741897	0	0.0720283411354432
hsa-miR-4754	0	0	0	0	0.202489404741897	0	0
hsa-miR-5011-3p	0	0	0	0	0.202489404741897	0	0
hsa-miR-520a-5p	0	0	0	0	0.202489404741897	0	0
hsa-miR-1228-5p	0	0	0	0	0.202489404741897	0	0
hsa-miR-4533	0	0	0	0	0.202489404741897	0	0
hsa-miR-548av-3p	0	0	0	0	0.151867053556423	0	0
hsa-miR-6878-5p	0	0	0	0	0.151867053556423	0	0
hsa-miR-4465	0	0	0	0	0.151867053556423	0	0
hsa-miR-4707-5p	0	0	0	0	0.151867053556423	0	0.144056682270886
hsa-miR-5582-3p	0	0	0	0	0.151867053556423	0	0
hsa-miR-2467-3p	0	0	0	0	0.151867053556423	0	0
hsa-miR-548t-5p	0	0	0	0	0.151867053556423	0	0
hsa-miR-6754-5p	0	0	0	0	0.101244702370948	0	0
hsa-miR-6731-3p	0	0	0	0	0.101244702370948	0	0
hsa-miR-4776-5p	0	0	0	0	0.101244702370948	0	0
hsa-miR-3201	0	0	0	0	0.101244702370948	0	0
hsa-mir-27b	0	0	0	0	0.0759335267782113	0.0526284932557112	0.0720283411354432
hsa-miR-525-5p	0	0	0	0	0.0506223511854742	0	0
hsa-miR-4323	0	0	0	0	0.0506223511854742	0	0
hsa-miR-526b-5p	0	0	0	0	0.0506223511854742	0	0
hsa-miR-3193	0	0	0	0	0.0506223511854742	0	0
hsa-miR-6722-3p	0	0	0	0	0.0506223511854742	0	0.792311752489876
hsa-miR-4767	0	0	0	0	0.0506223511854742	0	0
hsa-miR-545-3p	0	0	0	0	0.0506223511854742	0	0
hsa-miR-6832-3p	0	0	0	0	0.0506223511854742	0	0
hsa-mir-502	0	0	0	0	0.0253111755927371	0	0
hsa-miR-4482-5p	0	0	0	0	0	1.05256986511422	0
hsa-miR-6870-3p	0	0	0	0	0	0.947312878602802	0.288113364541773
hsa-miR-6817-3p	0	0	0	0	0	0.736798905579957	0
hsa-miR-4482-3p	0	0	0	0	0	0.631541919068535	0
hsa-miR-4785	0	0	0	0	0	0.631541919068535	0
hsa-miR-6508-5p	0	0	0	0	0	0.526284932557112	0.360141705677216
hsa-miR-3622b-5p	0	0	0	0	0	0.42102794604569	0.504198387948103
hsa-miR-345-3p	0	0	0	0	0	0.42102794604569	0
hsa-miR-1304-5p	0	0	0	0	0	0.42102794604569	0
hsa-miR-3198	0	0	0	0	0	0.42102794604569	0.0720283411354432
hsa-miR-219b-5p	0	0	0	0	0	0.42102794604569	0
hsa-miR-892c-3p	0	0	0	0	0	0.42102794604569	0
hsa-miR-451b	0	0	0	0	0	0.42102794604569	0
hsa-miR-548x-3p	0	0	0	0	0	0.315770959534267	0
hsa-miR-1265	0	0	0	0	0	0.315770959534267	0
hsa-miR-519a-3p	0	0	0	0	0	0.315770959534267	0.144056682270886
hsa-miR-6789-3p	0	0	0	0	0	0.210513973022845	0
hsa-miR-3146	0	0	0	0	0	0.210513973022845	0
hsa-miR-4716-5p	0	0	0	0	0	0.210513973022845	0
hsa-miR-4684-5p	0	0	0	0	0	0.210513973022845	0
hsa-miR-6740-3p	0	0	0	0	0	0.210513973022845	0.360141705677216
hsa-miR-548e-5p	0	0	0	0	0	0.210513973022845	0.360141705677216
hsa-miR-1178-3p	0	0	0	0	0	0.210513973022845	0.432170046812659
hsa-miR-5003-3p	0	0	0	0	0	0.210513973022845	0
hsa-miR-4659b-3p	0	0	0	0	0	0.210513973022845	0
hsa-miR-6874-3p	0	0	0	0	0	0.210513973022845	0
hsa-miR-6814-5p	0	0	0	0	0	0.210513973022845	0
hsa-miR-6875-3p	0	0	0	0	0	0.210513973022845	0
hsa-miR-548j-5p	0	0	0	0	0	0.210513973022845	0
hsa-miR-4679	0	0	0	0	0	0.210513973022845	0
hsa-miR-521	0	0	0	0	0	0.105256986511422	0.21608502340633
hsa-miR-6730-3p	0	0	0	0	0	0.105256986511422	0.288113364541773
hsa-miR-6857-3p	0	0	0	0	0	0.105256986511422	0
hsa-miR-6838-5p	0	0	0	0	0	0.105256986511422	0.432170046812659
hsa-miR-6849-3p	0	0	0	0	0	0.105256986511422	0
hsa-miR-6881-5p	0	0	0	0	0	0.105256986511422	0
hsa-miR-3942-3p	0	0	0	0	0	0.105256986511422	0
hsa-miR-494-5p	0	0	0	0	0	0.105256986511422	0.864340093625319
hsa-miR-18b-3p	0	0	0	0	0	0.105256986511422	0
hsa-miR-5002-3p	0	0	0	0	0	0.105256986511422	0
hsa-miR-3614-3p	0	0	0	0	0	0.105256986511422	0
hsa-miR-6876-3p	0	0	0	0	0	0.105256986511422	0.648255070218989
hsa-miR-4764-5p	0	0	0	0	0	0.105256986511422	0
hsa-let-7g	0	0	0	0	0	0.0526284932557112	0
hsa-mir-211	0	0	0	0	0	0.0526284932557112	0
hsa-miR-6734-5p	0	0	0	0	0	0	1.87273686952152
hsa-miR-503-3p	0	0	0	0	0	0	1.15245345816709
hsa-miR-4749-3p	0	0	0	0	0	0	0.648255070218989
hsa-miR-432-3p	0	0	0	0	0	0	0.648255070218989
hsa-miR-4790-3p	0	0	0	0	0	0	0.648255070218989
hsa-miR-6739-5p	0	0	0	0	0	0	0.576226729083546
hsa-miR-302d-3p	0	0	0	0	0	0	0.504198387948103
hsa-miR-5691	0	0	0	0	0	0	0.504198387948103
hsa-miR-4440	0	0	0	0	0	0	0.504198387948103
hsa-miR-6778-3p	0	0	0	0	0	0	0.504198387948103
hsa-miR-4765	0	0	0	0	0	0	0.504198387948103
hsa-miR-3138	0	0	0	0	0	0	0.432170046812659
hsa-miR-6884-5p	0	0	0	0	0	0	0.432170046812659
hsa-miR-624-3p	0	0	0	0	0	0	0.432170046812659
hsa-miR-4479	0	0	0	0	0	0	0.432170046812659
hsa-miR-4466	0	0	0	0	0	0	0.432170046812659
hsa-miR-6728-3p	0	0	0	0	0	0	0.360141705677216
hsa-miR-3918	0	0	0	0	0	0	0.360141705677216
hsa-miR-7111-5p	0	0	0	0	0	0	0.360141705677216
hsa-miR-6855-5p	0	0	0	0	0	0	0.288113364541773
hsa-miR-3191-3p	0	0	0	0	0	0	0.288113364541773
hsa-miR-1287-3p	0	0	0	0	0	0	0.288113364541773
hsa-miR-6831-5p	0	0	0	0	0	0	0.288113364541773
hsa-miR-6873-5p	0	0	0	0	0	0	0.288113364541773
hsa-miR-6872-5p	0	0	0	0	0	0	0.288113364541773
hsa-miR-6825-5p	0	0	0	0	0	0	0.288113364541773
hsa-miR-1910-5p	0	0	0	0	0	0	0.288113364541773
hsa-miR-3610	0	0	0	0	0	0	0.288113364541773
hsa-miR-6741-3p	0	0	0	0	0	0	0.288113364541773
hsa-miR-5000-3p	0	0	0	0	0	0	0.288113364541773
hsa-miR-3667-3p	0	0	0	0	0	0	0.288113364541773
hsa-miR-4799-3p	0	0	0	0	0	0	0.21608502340633
hsa-miR-3664-5p	0	0	0	0	0	0	0.21608502340633
hsa-miR-5001-5p	0	0	0	0	0	0	0.21608502340633
hsa-miR-6865-5p	0	0	0	0	0	0	0.144056682270886
hsa-miR-4680-3p	0	0	0	0	0	0	0.144056682270886
hsa-miR-5697	0	0	0	0	0	0	0.144056682270886
hsa-mir-101-1	0	0	0	0	0	0	0.144056682270886
hsa-miR-6812-5p	0	0	0	0	0	0	0.144056682270886
hsa-miR-6785-3p	0	0	0	0	0	0	0.144056682270886
hsa-miR-4428	0	0	0	0	0	0	0.144056682270886
hsa-miR-4663	0	0	0	0	0	0	0.144056682270886
hsa-miR-328-5p	0	0	0	0	0	0	0.144056682270886
hsa-miR-4715-5p	0	0	0	0	0	0	0.144056682270886
hsa-miR-3183	0	0	0	0	0	0	0.144056682270886
hsa-miR-513c-5p	0	0	0	0	0	0	0.108042511703165
hsa-miR-3184-5p	0	0	0	0	0	0	0.0720283411354432
hsa-miR-190a-3p	0	0	0	0	0	0	0.0720283411354432
hsa-miR-6746-3p	0	0	0	0	0	0	0.0720283411354432
hsa-miR-6886-3p	0	0	0	0	0	0	0.0720283411354432
hsa-mir-30e	0	0	0	0	0	0	0.0360141705677216
hsa-mir-29b-1	0	0	0	0	0	0	0.0240094470451477
hsa-mir-29b-2	0	0	0	0	0	0	0.0240094470451477
hsa-mir-320e	0	0	0	0	0	0	0.0120047235225739
