	trimmed_19101-0001_SmallRNA.fastq.fastq	trimmed_19101-0002_SmallRNA.fastq.fastq	trimmed_19101-0003_SmallRNA.fastq.fastq	trimmed_19101-0004_SmallRNA.fastq.fastq	trimmed_19101-0005_SmallRNA.fastq.fastq	trimmed_19101-0006_SmallRNA.fastq.fastq	trimmed_19101-0007_SmallRNA.fastq.fastq	trimmed_19101-0008_SmallRNA.fastq.fastq	trimmed_19101-0009_SmallRNA.fastq.fastq	trimmed_19101-0010_SmallRNA.fastq.fastq	trimmed_19101-0011_SmallRNA.fastq.fastq	trimmed_19101-0012_SmallRNA.fastq.fastq	trimmed_19101-0013_SmallRNA.fastq.fastq	trimmed_19101-0014_SmallRNA.fastq.fastq	trimmed_19101-0015_SmallRNA.fastq.fastq	trimmed_19101-0016_SmallRNA.fastq.fastq	trimmed_19101-0017_SmallRNA.fastq.fastq	trimmed_19101-0018_SmallRNA.fastq.fastq	trimmed_19101-0019_SmallRNA.fastq.fastq	trimmed_19101-0020_SmallRNA.fastq.fastq	trimmed_19101-0021_SmallRNA.fastq.fastq	trimmed_19101-0022_SmallRNA.fastq.fastq	trimmed_19101-0023_SmallRNA.fastq.fastq	trimmed_19101-0024_SmallRNA.fastq.fastq	trimmed_19101-0025_SmallRNA.fastq.fastq	trimmed_19101-0026_SmallRNA.fastq.fastq	trimmed_19101-0027_SmallRNA.fastq.fastq	trimmed_19101-0028_SmallRNA.fastq.fastq	trimmed_19101-0029_SmallRNA.fastq.fastq	trimmed_19101-0030_SmallRNA.fastq.fastq	trimmed_19101-0031_SmallRNA.fastq.fastq	trimmed_19101-0032_SmallRNA.fastq.fastq	trimmed_19101-0033_SmallRNA.fastq.fastq	trimmed_19101-0034_SmallRNA.fastq.fastq	trimmed_19101-0035_SmallRNA.fastq.fastq	trimmed_19101-0036_SmallRNA.fastq.fastq	trimmed_19101-0037_SmallRNA.fastq.fastq	trimmed_19101-0038_SmallRNA.fastq.fastq	trimmed_19101-0039_SmallRNA.fastq.fastq	trimmed_19101-0040_SmallRNA.fastq.fastq	trimmed_19101-0041_SmallRNA.fastq.fastq	trimmed_19101-0042_SmallRNA.fastq.fastq	trimmed_19101-0043_SmallRNA.fastq.fastq	trimmed_19101-0044_SmallRNA.fastq.fastq	trimmed_19101-0045_SmallRNA.fastq.fastq	trimmed_19101-0046_SmallRNA.fastq.fastq	trimmed_19101-0047_SmallRNA.fastq.fastq	trimmed_19101-0048_SmallRNA.fastq.fastq	trimmed_19101-0049_SmallRNA.fastq.fastq	trimmed_19101-0050_SmallRNA.fastq.fastq	trimmed_19101-0051_SmallRNA.fastq.fastq	trimmed_19101-0052_SmallRNA.fastq.fastq	trimmed_19101-0053_SmallRNA.fastq.fastq	trimmed_19101-0054_SmallRNA.fastq.fastq
hsa-miR-92b-5p	218.212209961811	219.112416547395	267.309752243699	254.72966063613	252.095232911764	250.974588105884	36.5478492396185	46.6832497345679	47.4845990116902	16.4705203619765	13.8802513843653	16.1754238117431	5.72128081254054	4.69982837081304	7.41864366247091	9.28195966672938	9.51767470262977	10.1656750897756	221.885051567483	207.506270169919	245.042672663932	271.658547289268	244.650439160415	249.565470401805	68.3911196351645	59.131731162064	61.2848642157227	22.1348647050187	27.8051609509107	23.7164213438793	6.78839871418969	8.88752270061675	11.3714560179206	11.4324302197885	10.3383518617868	9.7172622398495	233.958413891931	279.758273897681	283.073508558803	226.565823090216	266.27548377414	238.506810911644	36.1248257596047	61.9820930669376	51.8375017028745	13.9734255822438	13.4779574323986	6.20318715074154	8.79958728762343	7.55964480173359	10.8609983494525	8.79931662551683	9.3253442560542	9.16669609895071
hsa-miR-27a-3p	211.503420335153	180.61406280785	184.658990507291	239.24828981778	155.404362617511	274.906807757409	202.019998620646	274.647111131459	290.815038259984	462.221039661104	421.775294996007	364.393870676146	358.374673118859	398.289091570174	442.718470328044	627.924571454243	477.644504951475	671.122809167594	138.054417392062	210.750860037537	132.400446576522	127.942412594301	126.789017066643	123.21958214655	836.236871902693	795.590564725951	938.87510730484	1724.13079252689	1315.58922128332	1369.74050860381	3494.43772843099	2995.91627992257	2166.41885934072	1691.079265011	1799.65550280099	2842.90653404597	209.433011377466	116.981327225589	185.120291817809	144.054471652313	221.375658797562	177.103388793748	385.82047410258	193.782418343306	189.277834317662	231.928487653112	302.271274499522	303.722087852345	612.333947388089	567.411023776436	409.151639313702	855.635771646783	469.35280465214	1342.71877196468
hsa-miR-16-2-3p	207.266290044633	198.378526441388	226.345817855392	299.646006234104	243.614395131738	274.189737505678	224.623282792256	312.903944166833	314.163508153173	157.24342091434	146.284836855537	134.586675472293	46.511894013061	49.9036321555421	56.5853408764938	46.5026179303142	37.404461581335	48.7575897824423	180.468726349864	204.556643017539	131.993060587055	213.237354323834	262.763155884221	267.029663146985	328.336587339383	306.66586117815	296.510593043717	285.205343069701	322.245242808568	322.749560027575	108.723869728877	85.1076902091669	97.3354905020174	44.1795608493521	41.7215386707125	64.5637327666924	206.415690563383	141.28104366659	230.898683764624	230.596080520186	332.10253152241	262.10164441065	462.196057497886	262.068773727888	270.79042757508	104.496921745475	117.932127533487	87.8979915133377	79.5482690801158	89.362959077335	63.5449455669457	79.4871601838353	41.0040872435325	40.1716976101075
hsa-miR-361-3p	206.736648758318	222.029747818592	245.783606329844	361.367787259891	421.991576570968	384.439288709335	499.990686842825	454.9363796527	430.174459767042	463.813493287262	506.520736065393	507.961927878164	475.290106019571	476.306242525671	526.28730923176	808.08740858546	744.377338492674	713.479788708326	265.131013642105	218.419890633724	244.635286674465	405.443079180112	385.603429020555	382.056167215549	392.138692453573	389.859855237331	381.227905341922	457.666195411681	445.342925561441	428.582918514688	432.924653482355	439.642563157683	425.542835753193	801.045195400094	856.334581216374	778.315331326407	235.505757899152	306.550268948015	280.063422512985	451.497758033147	360.447986246754	430.108229927673	426.346293863355	671.433395998879	622.801288575115	575.644379964173	573.585365521504	525.164165007119	590.041659592776	528.379384036959	571.256092290604	814.034558045034	754.255785416149	725.382231006673
hsa-miR-425-5p	203.735348135866	204.108998581239	211.406030019656	208.692952676301	142.962694006154	192.712630152732	203.882630055723	287.219144602447	285.695253295454	178.991787580154	184.347088698602	147.63425490055	110.92927797648	101.430841384638	115.643562973811	157.050757561061	119.732347759083	136.201220878753	143.210666716344	220.632110998009	107.753594213815	147.104563886963	153.571801985257	177.660429901587	1006.03040917874	1057.9716229126	992.499363493598	1150.85372103	580.409717332918	584.84882515598	357.047874306009	359.654858852132	222.838807837416	131.472947527567	135.165514252323	179.021869726458	224.6743498486	118.227466530256	184.618610810172	175.152809388975	220.985225536896	189.04294309445	610.087793412207	204.446637777826	180.304353749129	125.229232527826	127.408816353143	100.889572149796	124.836811653751	110.768690147507	113.797325989785	150.566084481066	85.5737472908503	87.6228303576171
hsa-miR-371a-3p	199.498217845345	219.32079735248	227.952246654933	21.8979916180599	17.8936357556594	19.7194319226052	8.15530520222891	6.2184251576934	8.21416049254357	1.00097085072786	0.325318391821062	0.625568876697247	0.847597157413413	1.19631994893423	0.58185440489968	0.835376370005644	0.285530241078893	1.03539283321789	61.3760000212903	49.8486988752187	38.0905900150916	2.80421726234083	3.43369037418126	5.0667719692807	3.10868725614384	3.07177824218514	3.37968001189647	0.159243630971357	0.27621020812163	0.18748159165122	0.328470905525308	0.193207015230799	0.208650569136157	0	0.0306776019637592	0.0934352138447068	7.42725123466447	4.82878980558358	10.409880908454	1.41603639431385	0.624693217065432	1.27923796078951	0.458436875121887	0	0.250422713540456	0	0	0	0	0	0	0	0.137137415530209	0.134804354396334
hsa-miR-455-5p	193.319069505003	190.876817458311	194.217241864563	259.720365702571	212.020944500652	232.510029123808	206.903113463956	236.750766511023	256.326816465949	142.956836953951	129.910477800544	115.015306329908	102.135457468316	125.613594638094	138.772275568574	412.768746379456	358.150099059958	423.852175270922	183.629008193779	207.063826097062	144.825719255241	199.333110398061	238.040585190116	255.279064324611	431.959495877511	418.017822457361	527.004769855057	407.185964393761	280.445431312828	284.784537718203	522.816191294448	693.516581170952	447.868446650762	493.629084490019	580.573617164143	772.055171998812	170.517309595838	121.187047378839	174.334150153627	236.913781356356	298.993791017942	265.79722074182	379.585732600922	216.819489055447	198.752160313275	106.319542473594	125.23268780937	86.9616613773767	271.731255441811	261.8024357653	210.735788869973	907.209544090785	440.759653514091	435.552869054555
hsa-miR-30a-3p	181.313867015194	197.492908019775	201.526492902476	1911.49096600902	2197.84172930061	2835.83357803356	3303.70406914491	3127.77773221605	2678.94154803393	3066.06471312949	3388.89590733197	3249.2047455655	2810.15540058183	3824.29307104303	3890.49674656109	1862.19315813758	2377.27719884935	1885.63860253218	216.811967554883	184.130474987309	251.662694992758	1707.47620680074	1328.32312125202	1037.07119881873	1998.51582388428	1777.91964842474	1734.56443810567	1171.15728397885	1544.98179912834	1332.94724624226	1235.160095077	1443.30470552787	2740.20792446516	2491.78536290457	3024.29003439327	2618.00797432176	202.392596144607	304.369525164849	260.874123970895	1687.69753026914	1105.27751761908	1361.00258711664	830.687617720859	2242.54983489903	2531.14757711016	4033.23184373579	3651.75428953545	3610.78160743306	3012.04006463825	3351.66799185914	4196.39797421307	1912.18927290953	2892.29666223987	2406.25772597456
hsa-miR-1180-3p	180.960772824317	189.105580615084	196.626885063875	135.461994660557	121.620805526748	157.665821599375	155.756261084545	189.346539946577	194.439305905689	202.83309329749	181.419223172212	152.460071949358	133.602501937289	143.900199571803	156.082444114339	218.868608941479	182.26347055536	235.693059488872	162.50501902656	175.502815566598	150.936509097235	113.570799124804	95.7999614396571	98.5325442536715	281.410213044259	254.445631061002	264.290976930304	400.497731892964	382.919418525953	352.090429120991	279.200269696511	234.649919997805	262.691066542422	228.745489397632	246.310466167023	299.55329558613	363.625841697115	282.094785093931	379.772522780707	89.428144594744	116.19293837417	108.948432993906	257.274774318403	168.977797448647	198.000892172654	147.632278977619	149.029706400949	104.986016494626	202.038524123834	219.866300917789	204.251610750897	294.288256031174	204.609023971072	192.096205014776
hsa-miR-135b-5p	180.431131538002	166.287882458223	182.650954507864	321.493072290261	202.887734583701	270.156217339691	99.97800081251	137.661513454734	139.078114640875	43.9517200819595	47.7133641337557	46.0686794196329	174.07526620378	143.985650996727	145.318137623695	390.584862775972	280.818992101091	324.830969766812	142.046352352797	215.175300766107	103.883427313886	271.132756552579	332.853360647196	373.863089137563	1100.25323958519	1083.82575645099	1191.4498601939	461.647286185965	266.450780767999	348.293926890053	473.271829711047	483.307348599843	283.503960813754	346.89674916909	385.080598650087	559.116319646725	276.974577292696	130.221557337673	233.532509054715	376.77460676397	353.029754294102	275.462574223341	436.477748803549	203.386107668316	132.056244273667	33.4147133488438	30.9571834775405	23.7593772000101	125.716770382513	102.612231282479	95.7226794828609	406.137347359965	147.422721694975	184.681965522978
hsa-miR-129-5p	177.606378010989	183.479298877776	231.32574713397	1156.01025518595	1400.27019389991	1672.65599594425	2789.01369638201	2643.95721831638	1891.50736821448	270.53512174672	305.148651528156	301.792299515229	260.265302148256	282.075153673706	262.270873008531	414.393089321133	416.96932872221	352.174753225884	366.093702024011	271.66066073418	413.90416529768	1175.90177200826	886.793460261987	781.253116199516	961.324525780862	1093.80903573809	961.180995383357	193.003280737285	220.415746081061	229.196245793616	365.040666340459	400.421539065831	427.942317298259	971.950338685745	1016.27225905443	948.320702916851	146.842946285345	277.265995288347	222.997207894352	1279.77012283026	813.350568619192	972.434056526825	933.698383560747	2036.86591199344	2337.44560818662	356.929892589923	380.050320515655	372.308270311488	172.471910837419	169.57476918415	204.251610750897	141.082376562453	190.895282418051	207.868314479147
hsa-miR-7974	175.840907056605	216.403466081283	281.125039919756	169.887674506623	164.490974524682	169.049311845606	59.7048887027376	54.433750655751	51.4228951382522	15.2875548111163	15.615282807411	17.0690936355963	3.49633827433033	3.07625129725944	6.10947125144664	2.13485072334776	2.95047915781523	2.91792525725041	190.115902504972	177.715035930883	138.511236418515	114.38869582632	104.985083190592	131.95167851914	30.7908071084723	30.2058193814872	23.8830720840684	16.5613376210212	14.5470709610725	16.4046392694817	4.270121771829	4.54036485792377	2.71245739877005	2.51901004842797	1.80997851586179	2.42931555996238	169.588903191505	137.386858339507	255.355632886896	136.375197360072	131.107488931607	151.945042231554	52.9953027640901	70.8198439795238	61.7709360066459	12.7583450968313	15.9348767560129	12.4063743014831	3.40250708454773	5.49068938231177	4.37682023037636	3.51972665020673	1.91992381742292	4.17893498628635
hsa-miR-505-3p	172.486512243276	156.389794216662	139.919948440061	117.943601366109	94.593959854137	81.2978397900131	101.689608077175	121.394473730623	149.767775555829	89.7233871652424	88.1612841835078	77.8386416576145	49.2665847746546	49.0491179063034	49.4576244164728	69.1505995171339	80.8050582253268	73.1363846736635	96.4717615510796	155.002906857559	88.4027597141698	70.2222739444517	81.2926196087413	76.9718124694983	266.162842216506	268.012651630653	199.401120701892	204.468822167223	194.820266795123	203.417526941573	144.089237223768	140.944517610868	93.5797802575666	59.002966134332	57.2750828663384	90.4452870016761	157.82908873662	75.2356605192538	141.09778339772	56.5325298960684	99.1700482091373	82.0133670417274	268.277259321328	90.9699160602202	97.9152809943184	52.4762884637525	67.3897871619928	57.5843033616008	58.7812430813245	65.4903965455447	40.6882176972025	86.3310731147929	31.1301933253574	36.9363931045955
hsa-miR-100-5p	169.220390977667	162.276551960327	196.787527943829	358.108551298133	382.709454326122	396.270947862898	256.388699968839	215.391827925902	210.023706292227	7201.30279086143	8593.97210322497	8930.65107272402	8780.52382775724	12148.2872757274	12366.0789355323	10123.8798183001	12498.3724776258	9641.43687299316	162.92084558497	161.197123877556	196.665586414818	463.513744987754	423.20233861784	365.93952020688	253.061945922757	232.303229565251	284.231089000493	4341.22024572566	4617.31397909991	4918.78266202737	5899.31921485089	5767.567516916	6074.2875313341	5521.13715864386	7358.20178368577	6258.89795220845	317.901826283711	393.857903981228	361.649296379845	705.512901997755	666.196272674216	789.787303236323	392.559496166872	693.763446638014	542.958180074633	6548.51173398162	6522.86341264784	7768.96522060231	15560.896839857	16426.1134640616	18708.1507091584	15907.5349558556	19880.8796981221	17481.6084172558
hsa-miR-520f-3p	166.166126226583	160.326454926068	157.175671128469	9.52308007576094	7.828465643101	4.82528523560717	0.805462242195448	1.35183155602031	1.85662531680779	0.500485425363928	0.650636783642124	0.178733964770642	0.423798578706707	0.25635427477162	2.1819540183738	0.835376370005644	0.666237229184084	0.329443174205691	152.857842871452	242.213549662922	99.1984884350247	9.17212729557315	9.87185982577112	11.5170242280458	10.9174135781242	10.6232330875569	10.3643520364825	1.72513933552304	1.47312110998203	0.359339717331504	0.328470905525308	0.579621045692396	1.09541548796483	0.33909750651915	0.409034692850123	0.56061128306824	193.830625971313	87.2557125621849	158.238551158628	6.39939524353375	13.2643193090227	9.38107837912306	5.34843020975535	2.0032235401862	2.17033018401729	0.341741386522266	0.210593084881228	0.760768235468303	0.234655661003291	0.318300833757204	0	0.0977701847279647	0	0.134804354396334
hsa-miR-205-5p	162.599874898728	168.580071314163	149.55852123731	174.36912395404	135.320620402174	156.05241353298	19.5324593732396	25.6847995643858	30.8312325336567	1.36496025099253	1.62659195910531	1.6979726653211	1.16544609144344	1.02541709908648	1.01824520857444	0.649737176671057	0.190353494052595	1.60015256042764	110.277203290286	173.438076559932	98.7911024455585	90.5528490964228	111.7666216796	103.814923540794	98.2937303847385	89.0815690233691	74.8035842633086	5.41428345302615	6.16869464804973	4.03085422050122	1.75184482946831	2.51169119800038	4.38166195185931	1.74393003352705	1.28845928247789	1.58839863536001	424.126992379486	233.806887038095	342.898968719437	115.352503198336	246.831907392979	182.717822066101	84.6274471475003	30.8732098546343	24.7083744026584	1.59479313710391	2.10593084881228	2.80899040788296	0.703966983009874	0.875327292832311	0.972626717861414	0.782161477823718	0.822824493181253	0.808826126378004
hsa-miR-204-5p	153.419425935934	146.387515572558	156.466165075338	594.505009649375	458.058436140969	565.947696178769	216.870708711124	368.148793756196	275.118115126973	43.5877306816948	40.122601657931	36.3723618308256	145.468862141077	178.935283790591	186.338873169122	141.457065320956	200.061522249278	215.832342415329	152.857842871452	185.826510599928	139.52970139218	475.782195510495	517.199612611052	549.906464155337	2535.65257192799	1847.03465887391	1922.36199076671	275.172994318506	355.29839771379	323.49948639418	207.265141386469	199.776053748646	184.760078970067	126.628697434437	119.090450823313	162.296966448256	199.297908130163	128.508115793756	182.110205771991	518.051468565898	662.565243350024	595.627408298715	762.288835952674	707.609256401065	487.072177836188	47.9577079086247	55.8071674935253	51.2640749438641	959.62432567296	849.22662446422	718.122726687678	624.262629488055	318.844491107736	346.581995152975
hsa-miR-106b-5p	146.26926857068	130.863145593689	117.028338046595	159.346083192813	125.861224416761	146.551232697543	167.435463596379	235.128568643798	264.991067944385	118.387552436086	124.596944067467	130.788578720917	82.7466724924845	100.234521435704	104.806524682555	120.015738490811	73.9047440659202	82.5961101044269	103.457647732365	201.312053149922	83.6159743379418	130.863472242572	172.328335654222	152.003159078421	978.496322052894	1106.48012098711	625.128146200451	945.747924338892	760.943778363528	685.432699076859	288.725925956745	237.644628733883	132.858249897448	87.0996166744901	99.4107691635617	122.867306205789	202.237861743885	96.3421449920465	140.345261886265	127.225423735275	238.984198853594	184.281335129289	1020.93892089644	198.260212139016	178.676606111116	112.24305983998	137.798075207283	94.80342626605	103.835129993956	114.110848901958	83.9701066420354	123.190432757236	61.4375621575336	56.3482201376676
hsa-miR-218-5p	143.974156329981	140.344472225079	149.076592597448	257.479640978863	169.756549629863	283.153115652317	416.826710336145	624.816545192585	626.076561376882	608.681274592603	578.687199317699	515.379387416146	358.109799007167	323.348191911937	343.439562492036	633.86502564095	440.573161984732	524.520596646061	104.289300849184	144.089286393753	81.8845838827103	91.1370610260771	87.0440509854949	89.6926442221605	1990.74410574392	2025.96574148119	1958.07394289242	3227.15180345005	2067.15719758228	1992.60122646708	1446.91433883898	1544.69008677024	892.607134764482	721.793263876476	729.72811791194	1155.23298397595	210.980355384688	114.021746377006	196.533534741535	151.842671821039	183.85502244757	147.823053246788	890.330255174217	340.783675189322	351.843912524341	388.977640392678	417.219999997192	342.111623426746	336.49621787872	311.696091456742	262.285004916628	504.298612826842	220.105551925985	243.861077102968
hsa-miR-518e-5p|hsa-miR-519a-5p|hsa-miR-519b-5p|hsa-miR-519c-5p|hsa-miR-522-5p|hsa-miR-523-5p	141.414223446125	139.493583937646	148.514342517608	8.8610477710289	11.7892964744319	8.11185722270804	1.40955892384203	2.0728083858978	2.13793218299079	0.818976150595519	0.108439463940354	0.536201894311926	0.741647512736737	0.25635427477162	1.01824520857444	0.649737176671057	0.571060482157786	0.47063310600813	151.776693819586	214.339573072932	135.965073984351	11.6258174001214	13.0480234218888	14.445690295396	8.43786540953328	4.60766736327771	9.12513603212048	0.955461785828145	1.28898097123427	0.656185570779269	1.31388362210123	1.25584559900019	1.35622869938502	0.678195013038299	0.613552039275184	0.28030564153412	174.050411745661	122.744721509673	161.729414836764	11.5733743766036	15.1488105138367	12.2238294030997	4.4468376886823	2.71024361319309	2.37901577863433	0.379712651691407	0.421186169762455	0.702247601970741	0.469311322006583	0.557026459075107	0.324208905953805	0	0	0.539217417585336
hsa-miR-24-3p	141.414223446125	151.805416504781	159.518379794467	188.730132410535	124.323490094009	184.107787131959	267.614829969438	340.481307909648	418.022003147936	762.739788254626	718.519888068785	649.608594958898	725.966965324588	719.586449283938	784.921592209668	1324.35000524895	991.836880761049	1449.07933339903	122.918330665945	185.384066527071	88.1990667194367	93.1233815869019	97.6884911454568	109.420713804679	1471.00120306197	1490.58039202034	1211.72794026528	2856.51225236421	2377.80161164974	2597.7449339193	4808.8140568905	4427.72516804422	3278.83936869015	2846.67512472733	3169.85525571131	4832.46926004823	252.681276379314	143.929089689007	214.217790260716	146.832081502698	235.8216894422	184.13919757809	965.926495881816	339.369635043309	304.013174238114	383.13006555663	417.816680404356	296.114405497662	1168.9371752879	1171.90409468559	889.467133484263	2619.55655941636	1016.8739361565	956.436894441989
hsa-miR-151a-5p|hsa-miR-151b	141.237676350687	133.259524852172	131.245232922537	182.975543915556	127.197034030464	146.536293733965	186.112119337286	274.96253849453	280.050362180715	249.226575606225	254.995399455742	233.158457043302	162.615046304586	166.630278601553	179.865742914613	247.410634916672	199.871168755225	251.035698744737	108.78022768001	84.5805585944909	69.9685436908234	105.606043150516	98.7185982577112	99.8261881607219	151.733544645116	140.235209473091	204.35798471934	556.317624798437	490.457259554641	465.03246462488	185.586061621799	122.927963440596	200.547972034703	282.823467937281	315.790121681277	185.328746660976	81.3902947798648	94.1614012088797	56.439113359088	119.636921006773	230.90223035781	195.474667286197	159.306814104856	240.858171537681	161.425263622773	167.111538009388	176.75779591031	93.8475892522565	267.448789628501	213.540071846864	261.798691557697	197.919443950977	211.945875701938	180.345758789895
hsa-miR-16-5p	139.82529958718	130.238003178432	104.578514850149	260.840728064425	187.696783395302	189.127278894077	261.372497592423	387.885534474093	447.953053709807	300.291255218357	301.136391362363	260.683487617981	226.414390674058	275.153588254873	282.926704382469	235.019218761588	206.533541047066	245.011594987833	93.6441409538928	134.060554075662	69.0519252145244	153.530895113161	194.518559697368	173.887301839357	935.418798646329	1135.27804200759	657.009794312674	1450.86872178004	1314.57645052021	1274.40611924917	645.773800262755	560.300344169317	400.504767456854	227.389099371555	271.159323757668	348.606782854601	181.039248844946	90.6566344145046	134.88948092822	159.031779669094	278.457001506916	241.136355608822	1082.8278990379	281.511825735578	270.54000486154	209.145728551627	261.837402202326	181.062840041456	346.234427810356	341.059343370844	227.756756432548	407.701670315613	171.421769412761	166.348573325076
hsa-miR-25-5p	138.942564109988	120.131534131786	133.815519001804	105.110359766688	88.6294146022506	85.420993737467	85.6810460135408	91.564057394442	118.14888379686	37.8548976275262	37.8453729151835	37.8022335489908	16.7400438589149	13.501325137972	14.8372873249418	20.7915896534738	21.2244145868644	21.3667430127691	84.6622872922406	121.22967596281	74.5516360723183	68.9370076992122	80.5200392745505	72.2284514769802	95.7771740345269	106.488312395752	80.4363842831361	55.4167835780324	66.2904499491911	59.1504421659598	34.160974174632	28.4980347465428	32.1321876469682	23.1555154451648	20.89144693732	28.7780458641697	117.907613350298	59.1916169716696	109.742720420449	74.39637363972	114.787378635773	92.4604770548417	147.341611664174	88.1418357681926	103.090683740821	25.2129200723094	32.5717304616299	19.7799741221759	24.169533083339	28.1696237875125	20.5872655280666	36.1749683493469	14.8108408772626	14.4240659204077
hsa-miR-486-5p	137.000546060166	157.535888644632	163.534451793321	151.554472221736	145.851770612536	166.270664620148	117.899535701359	135.723888224439	115.448337881503	836.99362590862	937.5676052283	1002.42944141614	464.16539332852	369.919218495448	345.62151651041	424.092737172865	431.245840776155	412.462854105526	137.389094898607	100.72976725377	164.787632739086	124.553983402305	100.692970222865	82.4697990744625	119.166344818847	85.7538092610018	134.51126447348	589.360678224994	585.841851425977	519.792712853007	274.273206113632	252.907982937116	255.805597760929	381.436252333112	399.268989558326	366.26603827125	187.073890473111	257.79506865293	214.970311772171	128.750386006075	132.981568582804	147.396640593191	98.9306776513032	187.71382938333	156.597670200632	800.586154826163	665.403950529719	585.323376242613	278.888253102412	272.385938487727	251.586111020153	254.789101401076	285.382961718365	293.199470812026
hsa-miR-302d-5p	128.349738383687	106.586781801229	97.9921567720291	42.9811742456804	38.3035640394585	42.3967786336011	4.73209067289826	6.66903567636684	7.31397852075797	0.363989400264675	0.216878927880708	0.357467929541284	0.211899289353353	0.25635427477162	0.43639080367476	0.556917580003763	0.285530241078893	0.47063310600813	85.992932279152	130.226038777568	72.5147061249872	34.3516614636752	31.9333204798857	37.5156733044614	18.9481889898291	17.9187064127467	11.9415360420342	0.796218154856787	1.10484083248652	1.68733432486098	0.547451509208846	0.483017538076997	0.625951707408472	0.0968850018626142	0.337453621601351	0.56061128306824	77.6766691625325	47.041758751169	67.9777765347237	25.7065068506207	44.7436516723116	33.4023245317261	13.2029820035103	3.88861040153791	4.50760884372821	0.303770121353126	0.140395389920818	0.35112380098537	0.469311322006583	0.238725625317903	0.162104452976902	0.0977701847279647	0.411412246590627	0.134804354396334
hsa-miR-1246	126.760814524741	137.843902564053	154.699093395843	376.441753583021	331.032261479699	353.157098977565	3018.16770428662	2520.62511935546	2134.44397785012	4764.16626271426	6300.33285493457	4994.09507663889	3316.85957624804	3611.26266870782	3811.00088849168	2068.94880971398	1989.19401284962	1695.69108094729	193.608845595615	159.574828943747	222.02536425909	364.78192887617	407.407362896606	398.442323371521	487.767833761617	528.345857655844	460.3124176203	642.548050969427	816.29323506879	754.425924804508	1656.91673777149	1487.50081026192	2146.59705527279	1429.34443247915	1686.74658877337	1346.40143150222	203.011533747495	378.047511553269	311.167644986438	541.906235516262	406.753370961729	474.739421004107	635.576883668984	1222.67337958659	1396.35705070158	3411.26252026526	4497.00473455373	3882.37586749524	3356.98388631309	3267.7559345599	3583.80524641336	1119.07753439628	1592.16539430573	1207.03818926477
hsa-miR-589-5p	125.524984856673	148.262942818327	160.321594194238	71.2957866634509	71.481347003077	68.3905752588534	60.2083026041098	57.1374137677916	55.4737140112874	41.7677836803714	53.6775346504752	53.7095564135779	38.2478217282803	33.3260557203106	39.8570267356281	30.2591885135378	32.8359777240727	30.0263921633187	143.210666716344	97.3376960285335	147.881114176238	58.4211929654341	56.4842066552817	64.2509807168361	53.1437488074113	50.6843409960548	49.7939521752747	60.1940925071731	51.0988885025015	52.4948456623415	39.7449795685622	49.5575994066999	36.0965484605552	37.2038407152438	42.0589922923139	33.449806556405	156.591213530843	217.451308664344	183.866089298718	53.7004571074407	54.2702232325594	63.6776229370778	40.6175071357992	76.5938412424134	76.0450306784519	44.8060928995861	29.4830318833719	32.6545134916394	36.3716274555102	36.7637462989571	43.6060978507867	32.6552416991402	36.3414151155054	39.0932627749369
hsa-miR-197-3p	125.348437761235	134.197238475057	133.333590361941	206.248525704983	204.285674877112	167.525537560678	233.483367456406	212.147432191453	252.16347484644	466.452416439181	493.616439856491	482.760438845504	636.33356592812	611.575848180162	529.342044857484	594.880795040686	819.947675631555	634.789933383766	127.575588120135	128.161299770902	121.197331866201	177.60042661492	185.419280205788	196.957284848422	459.789648456322	419.553711578454	364.32950528244	616.909826383039	569.821659354922	618.5955116532	472.888613654601	459.349678711224	410.311344206254	575.400026062066	570.450008516102	621.3441720673	187.538093675278	202.34186959526	183.48982854299	189.63995096157	211.536740628782	215.693733944231	342.635720466098	307.907241794502	299.589039632233	422.772066393213	399.565279714649	378.511457462229	454.058704041369	536.814356131525	378.676002154044	543.015605979116	376.579343045954	300.074492886239
hsa-miR-374a-5p	123.406419711413	111.900492330909	101.445978691043	113.462151918692	95.7589100986461	101.779158855083	114.425979781891	154.108797386315	170.92205189279	63.3341556460534	58.1777724039999	65.9528330003669	61.8216176688408	54.8170890886648	57.6763178856807	157.097167359395	73.6668021983544	93.4206715426139	70.2746883712606	142.098288065897	59.8857404515344	82.1986185023657	106.74484950736	91.1479936175922	622.995729403874	622.675047842946	428.205457507283	449.465148416657	416.478958812731	362.261305468069	204.418393538583	182.145913608836	87.528913752618	96.4490193542324	100.116354008728	164.819717222063	136.785210238404	48.9888514147108	84.4078295348138	68.5143763094933	137.901027667194	111.862252793483	530.228089765974	120.782595805344	101.629884578502	64.6650645830467	65.6699436354628	38.4480562078981	62.3597419116247	63.859104772539	40.7692699236909	150.272773926882	57.6662832304528	60.931568187143
